bb7
329	1000
330	1000
331	1000
332	1000
333	7
334	1000
335	1000
336	3
337	7
338	1000
339	1000
340	7
341	1000
342	1000
343	7
344	1000
345	4
346	1000
347	6
348	6
349	1000
350	1000
351	1000
352	7
353	4
354	3
355	1
356	1000
357	1000
358	1
359	1
360	1000
361	1
362	1
363	1
364	1000
365	1000
366	6
367	1000
368	1000
369	1000
370	1000
371	1000
372	6
373	1
374	1000
375	6
376	1
377	1000
378	1
379	6
380	1000
381	6
382	3
383	3
384	3
385	4
386	1000
387	3
388	1000
389	4
390	6
391	1000
392	1
393	1
394	1000
395	1000
396	1
397	1000
398	7
399	1000
400	1
401	1
402	1000
403	6
404	1000
405	6
406	1000
407	1000
408	1
409	7
410	1000
411	6
412	1
413	1000
414	1000
415	7
416	3
417	1000
418	6
419	7
420	1000
421	1000
422	3
423	1000
424	1000
425	1000
426	1
427	1000
428	1000
429	1000
430	1
431	1000
432	1000
433	1
434	1000
435	3
436	1000
437	7
438	1
439	3
440	1000
441	1000
442	1
443	1000
444	1000
445	1000
446	1000
447	1000
448	1000
449	1000
450	1
451	1000
452	1000
453	1000
454	1
455	7
456	1
457	1
458	1000
459	1
460	1000
461	6
462	1000
463	1000
464	1000
465	3
466	6
467	1
468	3
469	1
470	1000
471	3
472	1
473	1000
474	1000
475	1
476	1000
477	3
478	6
479	7
480	3
481	1000
482	1000
483	1000
484	1000
485	6
486	3
487	7
488	1000
489	1000
490	1000
491	1000
492	1000
493	3
494	6
495	1
496	1000
497	7
498	1000
499	1000
500	7
501	6
502	7
503	1
504	1
505	1
506	1
507	1000
508	1000
509	1000
510	1000
511	6
512	1000
513	1
514	1000
515	1
516	1
517	1000
518	3
519	1000
520	1000
521	1000
522	1000
523	1000
524	1000
525	1
526	1000
527	1000
528	1000
529	7
530	1
531	3
532	7
533	1000
534	1000
535	7
536	7
537	1
538	1000
539	1000
540	6
541	1000
542	1000
543	1000
544	1
545	1000
546	1000
547	1000
548	1000
549	6
550	1000
551	1000
552	7
553	1000
554	1
555	1
556	7
557	6
558	1000
559	1000
560	6
561	1000
562	7
563	3
564	3
565	7
566	1000
567	1000
568	1
569	1000
570	1000
571	1
572	1000
573	3
574	6
575	1000
576	6
577	1000
578	1000
579	1
580	1000
581	1000
582	1
583	1
584	1000
585	1000
586	1000
587	1000
588	6
589	1
590	1000
591	1000
592	1000
593	1
594	1000
595	1000
596	1000
597	1
598	7
599	1000
600	1000
601	1000
602	6
603	1000
604	1
605	6
606	3
607	3
608	1
609	1000
610	3
611	3
612	1
613	3
614	1
615	1000
616	1000
617	6
618	1000
619	1
620	1000
621	1
622	6
623	1000
624	1000
625	3
626	1
627	1
628	1000
629	1000
630	1000
631	3
632	1000
633	1000
634	6
635	3
636	3
637	6
638	1000
639	1000
640	1000
641	1
642	1
643	1000
644	3
645	1000
646	1000
647	1000
648	1000
649	6
650	1000
651	1000
652	1000
653	6
654	6
655	7
656	1
657	1000
658	1000
659	1
660	1000
661	1000
662	3
663	1
664	7
665	1000
666	1
667	1000
668	1
669	7
670	1000
671	1000
672	1000
673	1000
674	1000
675	1000
676	1000
677	1000
678	1000
679	1000
680	1000
681	1000
682	7
683	1000
684	3
685	1
686	1000
687	1
688	1000
689	3
690	3
691	1000
692	3
693	3
694	1000
695	1000
696	1000
697	1000
698	6
699	1000
700	1
701	1000
702	1000
703	1000
704	3
705	4
706	1000
707	1000
708	1000
709	1000
710	1000
711	1000
712	6
713	1000
714	3
715	1
716	6
717	7
718	1000
719	1000
720	1000
721	1000
722	3
723	1000
724	1
725	1
726	6
727	1000
728	1
729	7
730	1
731	1000
732	7
733	1000
734	1000
735	6
736	3
737	1000
738	1000
739	1000
740	1000
741	1000
742	7
743	1
744	1000
745	6
746	6
747	3
748	1000
749	1000
750	3
751	6
752	7
753	1000
754	6
755	3
756	1000
757	1
758	6
759	1000
760	1000
761	1
762	1000
763	1000
764	4
765	1
766	3
767	1000
768	4
769	1
770	1
771	1000
772	3
773	1000
774	3
775	1000
776	1000
777	1
778	3
779	1000
780	3
781	1000
782	1000
783	7
784	1000
785	1000
786	1000
787	1000
788	1000
789	1
790	1000
791	1000
792	4
793	1000
794	1000
795	1000
796	1000
797	3
798	3
799	1
800	1000
801	6
802	3
803	1
804	1
805	1000
806	6
807	6
808	1000
809	1000
810	3
811	1000
812	3
813	6
814	1000
815	1000
816	6
817	1000
818	1000
819	1000
820	3
821	1000
822	1
823	6
824	3
825	7
826	1000
827	1000
828	1000
829	1000
830	1000
831	1000
832	1000
833	1000
834	1000
835	1000
836	1000
837	1
838	1000
839	3
840	3
841	1000
842	1000
843	1000
844	1000
845	1000
846	6
847	1
848	1000
849	1000
850	6
851	3
852	7
853	1000
854	3
855	1
856	1000
857	1000
858	1000
859	1000
860	1000
861	3
862	1000
863	1
864	1000
865	1000
866	1
867	7
868	3
869	1000
870	1000
871	1
872	1000
873	1000
874	1000
875	1000
876	1000
877	1000
878	1000
879	1000
880	1000
881	1000
882	1000
883	1000
884	1000
885	7
886	3
887	1
888	7
889	1
890	1000
891	1
892	1000
893	3
894	3
895	7
896	1000
897	7
898	3
899	6
900	1
901	1000
902	1
903	1000
904	3
905	1000
906	7
907	1000
908	1000
909	6
910	1
911	1000
912	3
913	1000
914	1000
915	1000
916	1
917	1000
918	6
919	1000
920	1000
921	1000
922	1000
923	1000
924	1000
925	1000
926	1000
927	6
928	3
929	3
930	6
931	1000
932	1
933	1000
934	1000
935	1
936	6
937	1
938	6
939	1000
940	1000
941	3
942	1000
943	1
944	1
945	1000
946	1000
947	1000
948	1000
949	1000
950	1
951	1000
952	1000
953	1000
954	1000
955	1000
956	1000
957	1000
958	1000
959	6
960	1000
961	1000
962	1000
963	1000
964	1000
965	1000
966	1000
967	1000
968	1000
969	7
970	1
971	6
972	1000
973	3
974	3
975	1000
976	1000
977	6
978	1000
979	1
980	1
981	7
982	1000
983	1000
984	3
985	1000
986	1000
987	6
988	7
989	3
990	1000
991	3
992	1000
993	1
994	1000
995	3
996	1000
997	1000
998	1000
999	7
1000	1
1001	3
1002	1000
1003	1000
1004	3
1005	1000
1006	1000
1007	1000
1008	1000
1009	6
1010	1000
1011	1000
1012	1000
1013	1000
1014	1
1015	1000
1016	6
1017	1000
1018	1000
1019	3
1020	6
1021	3
1022	1
1023	1000
1024	6
1025	7
1026	4
1027	1000
1028	1000
1029	1000
1030	6
1031	1000
1032	6
1033	1
1034	1000
1035	1
1036	1
1037	1000
1038	6
1039	1000
1040	3
1041	1000
1042	1000
1043	6
1044	1
1045	1
1046	1000
1047	1
1048	1000
1049	1
1050	1000
1051	6
1052	1000
1053	1000
1054	3
1055	1000
1056	1000
1057	6
1058	1000
1059	1000
1060	1000
1061	1000
1062	1000
1063	6
1064	6
1065	1000
1066	1000
1067	6
1068	3
1069	1000
1070	1000
1071	3
1072	1000
1073	6
1074	1000
1075	1000
1076	1000
1077	1000
1078	1000
1079	1000
1080	6
1081	6
1082	1000
1083	1000
1084	1000
1085	1000
1086	6
1087	7
1088	1000
1089	6
1090	1000
1091	7
1092	1000
1093	1000
1094	3
1095	3
1096	1000
1097	1000
1098	1000
1099	1000
1100	7
1101	1
1102	3
1103	7
1104	3
1105	6
1106	1000
1107	3
1108	1000
1109	1000
1110	1000
1111	1000
1112	1000
1113	1000
1114	1
1115	1000
1116	1
1117	1000
1118	6
1119	1000
1120	1000
1121	3
1122	3
1123	1
1124	1000
1125	1
1126	6
1127	1000
1128	3
1129	1000
1130	6
1131	1000
1132	1000
1133	1000
1134	1000
1135	6
1136	1000
1137	1000
1138	6
1139	6
1140	1000
1141	1000
1142	4
1143	7
1144	1000
1145	1
1146	1000
1147	1000
1148	6
1149	1
1150	1000
1151	3
1152	3
1153	3
1154	3
1155	1000
1156	7
1157	1000
1158	1
1159	1000
1160	1000
1161	3
1162	1000
1163	1
1164	3
1165	3
1166	1000
1167	1
1168	1
1169	1000
1170	7
1171	1000
1172	6
1173	1000
1174	1000
1175	1000
1176	4
1177	1000
1178	7
1179	1000
1180	1000
1181	1000
1182	1000
1183	4
1184	1000
1185	1
1186	1000
1187	1000
1188	1000
1189	6
1190	1000
1191	1000
1192	1000
1193	1000
1194	1000
1195	7
1196	1000
1197	6
1198	1
1199	1000
1200	3
1201	1000
1202	1000
1203	1000
1204	1000
1205	1000
1206	6
1207	1000
1208	1
1209	1000
1210	7
1211	1
1212	1000
1213	1000
1214	6
1215	1000
1216	1000
1217	6
1218	1
1219	6
1220	1000
1221	1000
1222	1
1223	1000
1224	1000
1225	1000
1226	1000
1227	1000
1228	1000
1229	1
1230	1000
1231	6
1232	3
1233	6
1234	1000
1235	1000
1236	1000
1237	1000
1238	1
1239	1
1240	3
1241	1000
1242	1000
1243	1000
1244	1000
1245	3
1246	1
1247	1000
1248	1
1249	7
1250	1000
1251	1
1252	1
1253	1
1254	7
1255	6
1256	1000
1257	1
1258	1000
1259	1000
1260	1000
1261	1
1262	6
1263	1000
1264	1
1265	1000
1266	3
1267	1000
1268	6
1269	7
1270	1000
1271	1
1272	1000
1273	6
1274	1000
1275	1000
1276	1000
1277	1000
1278	7
1279	1000
1280	3
1281	1000
1282	1000
1283	3
1284	1
1285	1
1286	1000
1287	1000
1288	3
1289	1000
1290	1000
1291	1
1292	1000
1293	1000
1294	7
1295	6
1296	3
1297	1
1298	1000
1299	1000
1300	1000
1301	1000
1302	1
1303	1000
1304	1000
1305	1000
1306	6
1307	1
1308	1000
1309	1000
1310	1000
1311	1000
1312	6
1313	6
1314	1
1315	1000
1316	1000
1317	1000
1318	3
1319	3
1320	1
1321	1000
1322	1
1323	1000
1324	1000
1325	1000
1326	1000
1327	1000
1328	1000
1329	1
1330	7
1331	1000
1332	1
1333	1
1334	1
1335	1000
1336	3
1337	1000
1338	1
1339	1000
1340	1000
1341	1000
1342	3
1343	1
1344	7
1345	6
1346	1000
1347	1000
1348	1000
1349	1
1350	1000
1351	6
1352	3
1353	1000
1354	6
1355	1
1356	1000
1357	1000
1358	6
1359	7
1360	1000
1361	1000
1362	1000
1363	1000
1364	1000
1365	7
1366	1
1367	1000
1368	1000
1369	1
1370	7
1371	1000
1372	6
1373	3
1374	7
1375	1
1376	1
1377	1
1378	1000
1379	1000
1380	1000
1381	1
1382	1000
1383	1000
1384	6
1385	1000
1386	1000
1387	1000
1388	1000
1389	6
1390	7
1391	1000
1392	1000
1393	1000
1394	1000
1395	1
1396	1000
1397	1000
1398	6
1399	3
1400	1000
1401	1000
1402	1000
1403	1000
1404	1000
1405	1000
1406	1000
1407	1000
1408	1
1409	3
1410	3
1411	3
1412	3
1413	6
1414	1000
1415	1000
1416	1000
1417	4
1418	1
1419	1
1420	3
1421	1000
1422	3
1423	7
1424	3
1425	1
1426	3
1427	3
1428	1000
1429	6
1430	6
1431	3
1432	1000
1433	1000
1434	7
1435	1000
1436	1000
1437	1
1438	1000
1439	1000
1440	1000
1441	1000
1442	1000
1443	1000
1444	1000
1445	1000
1446	3
1447	7
1448	1000
1449	3
1450	1000
1451	3
1452	1000
1453	4
1454	1000
1455	1000
1456	1000
1457	1000
1458	3
1459	1000
1460	1000
1461	7
1462	1000
1463	1000
1464	1000
1465	1000
1466	1000
1467	1000
1468	6
1469	3
1470	1000
1471	7
1472	1000
1473	3
1474	1000
1475	1000
1476	1000
1477	1000
1478	1
1479	1000
1480	1000
1481	6
1482	1000
1483	1000
1484	1000
1485	1000
1486	1000
1487	1000
1488	3
1489	1000
1490	3
1491	1000
1492	1000
1493	1000
1494	1000
1495	1000
1496	1000
1497	6
1498	3
1499	1000
1500	1
1501	6
1502	1000
1503	1000
1504	1000
1505	1000
1506	1000
1507	1000
1508	1000
1509	1000
1510	1000
1511	1000
1512	1
1513	3
1514	1000
1515	1000
1516	4
1517	6
1518	3
1519	1000
1520	1000
1521	1000
1522	1000
1523	1
1524	1000
1525	6
1526	1
1527	6
1528	1
1529	6
1530	1
1531	6
1532	1000
1533	7
1534	1000
1535	1000
1536	1000
1537	3
1538	1000
1539	1000
1540	4
1541	1000
1542	1000
1543	1000
1544	1000
1545	1000
1546	1000
1547	3
1548	1
1549	3
1550	7
1551	1000
1552	1000
1553	1
1554	1000
1555	7
1556	1000
1557	1000
1558	1
1559	6
1560	1000
1561	1
1562	1000
1563	1000
1564	1000
1565	7
1566	3
1567	1000
1568	1
1569	1000
1570	3
1571	1000
1572	3
1573	1000
1574	6
1575	1000
1576	1000
1577	1000
1578	1000
1579	1000
1580	1000
1581	1000
1582	1000
1583	7
1584	3
1585	6
1586	1000
1587	1
1588	1000
1589	1
1590	3
1591	1000
1592	1
1593	6
1594	1000
1595	4
1596	3
1597	1
1598	3
1599	1000
1600	1000
1601	6
1602	1000
1603	6
1604	1000
1605	1000
1606	3
1607	3
1608	1000
1609	1
1610	1000
1611	1000
1612	1
1613	1000
1614	1000
1615	1000
1616	6
1617	1000
1618	3
1619	1000
1620	1000
1621	1000
1622	1
1623	1000
1624	1
1625	6
1626	1000
1627	3
1628	1000
1629	1
1630	1000
1631	6
1632	1
1633	1000
1634	1000
1635	1
1636	1000
1637	1000
1638	1000
1639	3
1640	1000
1641	1
1642	6
1643	1000
1644	1
1645	6
1646	3
1647	1000
1648	1000
1649	1000
1650	7
1651	1000
1652	1
1653	1000
1654	1000
1655	6
1656	1000
1657	1
1658	1
1659	1000
1660	1
1661	6
1662	1000
1663	1000
1664	1
1665	1000
1666	7
1667	6
1668	1000
1669	1000
1670	1000
1671	1
1672	1000
1673	1000
1674	1000
1675	1000
1676	1
1677	1
1678	1000
1679	1000
1680	1000
1681	1000
1682	1000
1683	1000
1684	4
1685	1
1686	1000
1687	1000
1688	1000
1689	1000
1690	6
1691	1
1692	1000
1693	1000
1694	1
1695	1000
1696	1
1697	6
1698	1000
1699	1000
1700	6
1701	1
1702	1
1703	1
1704	1
1705	1
1706	1
1707	1000
1708	7
1709	1000
1710	4
1711	1000
1712	6
1713	1000
1714	7
1715	4
1716	1000
1717	3
1718	1
1719	1
1720	1000
1721	7
1722	1
1723	1000
1724	1
1725	1000
1726	6
1727	6
1728	1000
1729	1000
1730	1
1731	3
1732	1000
1733	1000
1734	1000
1735	1
1736	7
1737	1000
1738	1000
1739	6
1740	1
1741	1000
1742	1000
1743	1000
1744	1000
1745	1000
1746	3
1747	7
1748	6
1749	1000
1750	6
1751	4
1752	1000
1753	1000
1754	1000
1755	1000
1756	1000
1757	7
1758	1000
1759	6
1760	6
1761	1
1762	1
1763	1000
1764	1000
1765	1000
1766	3
1767	1000
1768	1
1769	1000
1770	1000
1771	6
1772	1000
1773	3
1774	6
1775	1000
1776	1000
1777	3
1778	1000
1779	1000
1780	1000
1781	1000
1782	1
1783	1000
1784	1000
1785	1000
1786	1000
1787	1000
1788	1000
1789	1000
1790	1000
1791	6
1792	1000
1793	1000
1794	1
1795	1000
1796	3
1797	6
1798	1000
1799	7
1800	1000
1801	3
1802	1000
1803	4
1804	6
1805	1000
1806	1000
1807	6
1808	6
1809	1
1810	1
1811	1000
1812	1000
1813	3
1814	1
1815	3
1816	1000
1817	1000
1818	1
1819	1000
1820	1000
1821	1000
1822	1000
1823	1000
1824	1
1825	1
1826	1000
1827	7
1828	1000
1829	1000
1830	1000
1831	1
1832	3
1833	1000
1834	1000
1835	1000
1836	1
1837	1000
1838	1000
1839	1000
1840	1000
1841	1000
1842	6
1843	1
1844	1000
1845	3
1846	3
1847	1
1848	1000
1849	1000
1850	1000
1851	6
1852	6
1853	1000
1854	7
1855	1
1856	1000
1857	1000
1858	1000
1859	1
1860	3
1861	1000
1862	6
1863	1000
1864	1000
1865	3
1866	1000
1867	1000
1868	1000
1869	1000
1870	1
1871	1000
1872	1000
1873	1000
1874	1000
1875	1000
1876	1000
1877	6
1878	1000
1879	1000
1880	1000
1881	1000
1882	1000
1883	1000
1884	1
1885	6
1886	1000
1887	1000
1888	1000
1889	1000
1890	3
1891	1000
1892	1000
1893	1000
1894	4
1895	1000
1896	1000
1897	6
1898	1000
1899	1000
1900	3
1901	3
1902	1000
1903	6
1904	7
1905	6
1906	1000
1907	6
1908	1000
1909	3
1910	1000
1911	1
1912	1000
1913	1000
1914	1000
1915	1000
1916	1
1917	1000
1918	1000
1919	6
1920	1
1921	1000
1922	1000
1923	1000
1924	1000
1925	3
1926	1000
1927	1000
1928	3
1929	1000
1930	1
1931	1000
1932	3
1933	1
1934	1000
1935	3
1936	3
1937	1000
1938	3
1939	7
1940	1
1941	3
1942	1
1943	1000
1944	3
1945	1
1946	6
1947	1000
1948	1000
1949	1
1950	6
1951	1000
1952	6
1953	6
1954	1000
1955	1000
1956	1000
1957	6
1958	6
1959	1
1960	1
1961	1000
1962	1000
1963	1000
1964	1000
1965	3
1966	7
1967	1000
1968	1000
1969	1000
1970	1000
1971	1000
1972	6
1973	1
1974	6
1975	1000
1976	1000
1977	7
1978	1000
1979	6
1980	3
1981	1000
1982	1000
1983	1000
1984	7
1985	1000
1986	1000
1987	1000
1988	6
1989	1000
1990	1000
1991	1000
1992	1000
1993	1000
1994	1000
1995	7
1996	6
1997	1000
1998	1000
1999	7
2000	1000
2001	1000
2002	6
2003	1
2004	1
2005	1
2006	1000
2007	1000
2008	1
2009	1000
2010	1000
2011	1000
2012	3
2013	1000
2014	1000
2015	1
2016	1000
2017	1
2018	7
2019	1
2020	3
2021	1000
2022	1
2023	1000
2024	7
2025	3
2026	1000
2027	1
2028	7
2029	6
2030	6
2031	6
2032	1000
2033	1
2034	1000
2035	7
2036	6
2037	1
2038	1000
2039	1
2040	6
2041	1000
2042	4
2043	6
2044	1000
2045	1000
2046	1000
2047	6
2048	1000
2049	1
2050	1000
2051	7
2052	1000
2053	1000
2054	6
2055	1
2056	1
2057	3
2058	3
2059	1
2060	1
2061	6
2062	1000
2063	7
2064	1000
2065	7
2066	1000
2067	6
2068	1000
2069	6
2070	1
2071	6
2072	1000
2073	7
2074	1
2075	1
2076	1000
2077	1000
2078	1000
2079	1000
2080	6
2081	1000
2082	3
2083	7
2084	1000
2085	6
2086	6
2087	1000
2088	1000
2089	1000
2090	1
2091	1
2092	1000
2093	1000
2094	7
2095	1
2096	7
2097	1
2098	1000
2099	1
2100	1000
2101	1000
2102	3
2103	1000
2104	1
2105	7
2106	1
2107	1000
2108	1
2109	1000
2110	7
2111	1
2112	1000
2113	6
2114	1000
2115	1000
2116	6
2117	3
2118	1000
2119	1
2120	1000
2121	1000
2122	1000
2123	1
2124	1000
2125	6
2126	4
2127	1000
2128	1000
2129	7
2130	1000
2131	7
2132	1000
2133	1000
2134	6
2135	3
2136	1000
2137	1
2138	1000
2139	1000
2140	6
2141	6
2142	7
2143	1000
2144	6
2145	7
2146	1000
2147	1000
2148	1000
2149	1000
2150	1
2151	1
2152	1000
2153	6
2154	1000
2155	1000
2156	1000
2157	1000
2158	3
2159	6
2160	1000
2161	1000
2162	1
2163	1
2164	1
2165	1000
2166	6
2167	1000
2168	1000
2169	1000
2170	1000
2171	1
2172	1
2173	3
2174	1
2175	1000
2176	3
2177	1000
2178	1000
2179	7
2180	7
2181	1000
2182	1000
2183	7
2184	1000
2185	6
2186	1000
2187	1
2188	1000
2189	1000
2190	1000
2191	1000
2192	1000
2193	1000
2194	1000
2195	1000
2196	1000
2197	6
2198	1000
2199	1000
2200	1000
2201	1000
2202	1000
2203	1
2204	1000
2205	1000
2206	1000
2207	3
2208	1000
2209	6
2210	1000
2211	1000
2212	1000
2213	1000
2214	1000
2215	1000
2216	7
2217	1000
2218	1
2219	7
2220	1000
2221	1000
2222	3
2223	3
2224	3
2225	4
2226	1
2227	1000
2228	1
2229	3
2230	7
2231	1
2232	3
2233	1000
2234	1000
2235	1000
2236	1000
2237	6
2238	1000
2239	1000
2240	3
2241	1000
2242	3
2243	6
2244	1000
2245	6
2246	1000
2247	1000
2248	3
2249	1
2250	1000
2251	1
2252	3
2253	1000
2254	6
2255	1000
2256	1000
2257	1
2258	1000
2259	6
2260	1000
2261	1000
2262	4
2263	1
2264	7
2265	1000
2266	3
2267	6
2268	1000
2269	4
2270	3
2271	1
2272	1000
2273	1
2274	4
2275	4
2276	1000
2277	7
2278	3
2279	3
2280	1000
2281	3
2282	6
2283	1000
2284	1000
2285	1000
2286	1000
2287	1000
2288	6
2289	6
2290	1000
2291	1
2292	1000
2293	1000
2294	3
2295	1
2296	1
2297	1
2298	1000
2299	1000
2300	1000
2301	1
2302	1000
2303	1000
2304	1000
2305	1000
2306	4
2307	1
2308	1000
2309	7
2310	1000
2311	1000
2312	1000
2313	7
2314	1000
2315	1000
2316	1000
2317	1000
2318	1
2319	1
2320	1000
2321	1000
2322	1000
2323	1000
2324	1000
2325	3
2326	1000
2327	1000
2328	3
2329	1000
2330	1000
2331	1
2332	6
2333	6
2334	1000
2335	1000
2336	1
2337	1000
2338	1000
2339	1
2340	1000
2341	6
2342	1000
2343	1000
2344	1000
2345	1
2346	1000
2347	1000
2348	1
2349	1
2350	1000
2351	1000
2352	3
2353	1000
2354	1
2355	1000
2356	7
2357	1000
2358	1000
2359	1000
2360	1000
2361	1000
2362	1000
2363	1000
2364	1000
2365	1
2366	1000
2367	1000
2368	1000
2369	1000
2370	1
2371	6
2372	1000
2373	3
2374	1000
2375	1
2376	1000
2377	1000
2378	1000
2379	6
2380	6
2381	1000
2382	1
2383	1000
2384	1000
2385	1000
2386	1000
2387	6
2388	1000
2389	1
2390	3
2391	1000
2392	1000
2393	1000
2394	6
2395	1000
2396	1000
2397	7
2398	1000
2399	1000
2400	1
2401	1000
2402	1000
2403	1000
2404	1000
2405	1
2406	6
2407	6
2408	1000
2409	6
2410	1000
2411	1000
2412	1000
2413	3
2414	1000
2415	6
2416	1000
2417	1000
2418	7
2419	1
2420	3
2421	1000
2422	1000
2423	4
2424	1000
2425	1000
2426	4
2427	1000
2428	1000
2429	1000
2430	1000
2431	1000
2432	1
2433	1000
2434	1
2435	1000
2436	6
2437	1
2438	1
2439	1000
2440	1000
2441	1000
2442	1000
2443	6
2444	1000
2445	1000
2446	1000
2447	1
2448	3
2449	1000
2450	1000
2451	1
2452	1000
2453	1000
2454	6
2455	1000
2456	1000
2457	1000
2458	1000
2459	1000
2460	3
2461	1000
2462	1
2463	6
2464	1000
2465	3
2466	1000
2467	1000
2468	1000
2469	1000
2470	1
2471	1000
2472	1
2473	6
2474	1000
2475	1000
2476	1000
2477	3
2478	1000
2479	1000
2480	1000
2481	1000
2482	1000
2483	1
2484	1000
2485	1000
2486	1000
2487	1
2488	1000
2489	1000
2490	1000
2491	1000
2492	3
2493	1000
2494	1000
2495	1
2496	6
2497	6
2498	1000
2499	7
2500	1000
2501	1000
2502	7
2503	1000
2504	1000
2505	1000
2506	1000
2507	1000
2508	3
2509	6
2510	1
2511	1000
2512	1
2513	1
2514	1000
2515	1000
2516	1000
2517	1
2518	1
2519	6
2520	1000
2521	1000
2522	1000
2523	1000
2524	6
2525	1000
2526	1000
2527	1
2528	1000
2529	1000
2530	1000
2531	1000
2532	1000
2533	1000
2534	1000
2535	1000
2536	6
2537	1000
2538	6
2539	1000
2540	1
2541	1000
2542	1000
2543	1000
2544	1000
2545	1000
2546	3
2547	4
2548	1000
2549	1
2550	1000
2551	1000
2552	1000
2553	7
2554	1000
2555	1000
2556	1000
2557	1000
2558	1000
2559	1
2560	1000
2561	1
2562	1000
2563	1
2564	3
2565	3
2566	4
2567	1
2568	1000
2569	1000
2570	4
2571	1000
2572	1000
2573	3
2574	7
2575	4
2576	3
2577	1000
2578	1000
2579	1000
2580	1000
2581	7
2582	1000
2583	7
2584	1000
2585	1000
2586	1000
2587	1
2588	1000
2589	1000
2590	1000
2591	1000
2592	1000
2593	1000
2594	1
2595	3
2596	7
2597	6
2598	1
2599	1
2600	1000
2601	3
2602	6
2603	1
2604	1000
2605	1000
2606	6
2607	1000
2608	1000
2609	1000
2610	1000
2611	1000
2612	1
2613	1000
2614	1
2615	1000
2616	1
2617	6
2618	3
2619	1000
2620	1000
2621	7
2622	1000
2623	3
2624	3
2625	1000
2626	1000
2627	3
2628	3
2629	6
2630	1000
2631	1000
2632	1
2633	1000
2634	1000
2635	6
2636	1000
2637	1000
2638	7
2639	1000
2640	1000
2641	3
2642	1000
2643	1000
2644	3
2645	1000
2646	3
2647	6
2648	6
2649	1000
2650	1000
2651	3
2652	1000
2653	6
2654	1000
2655	1000
2656	1000
2657	1000
2658	1000
2659	1
2660	1000
2661	1
2662	6
2663	1000
2664	1000
2665	6
2666	1000
2667	1000
2668	1000
2669	1000
2670	1000
2671	4
2672	1000
2673	6
2674	1000
2675	1
2676	3
2677	1000
2678	1
2679	1000
2680	1000
2681	1000
2682	1000
2683	1000
2684	1000
2685	6
2686	1000
2687	1000
2688	1000
2689	7
2690	1
2691	1000
2692	1000
2693	1000
2694	1000
2695	1000
2696	1000
2697	6
2698	1000
2699	6
2700	1000
2701	3
