Distance from Center (cmd=annotatePeaks.pl tss mm9 -size 10000 -hist 20 -len 1 -d KZ1279_GB1403/ KZ1279_GB1405/ KZ1279_GB1407/ KZ1279_GB1420/ KZ1279_GB1422/ KZ1279_GB1424/)	KZ1279_GB1403/ Coverage	KZ1279_GB1403/ + Tags	KZ1279_GB1403/ - Tags	KZ1279_GB1405/ Coverage	KZ1279_GB1405/ + Tags	KZ1279_GB1405/ - Tags	KZ1279_GB1407/ Coverage	KZ1279_GB1407/ + Tags	KZ1279_GB1407/ - Tags	KZ1279_GB1420/ Coverage	KZ1279_GB1420/ + Tags	KZ1279_GB1420/ - Tags	KZ1279_GB1422/ Coverage	KZ1279_GB1422/ + Tags	KZ1279_GB1422/ - Tags	KZ1279_GB1424/ Coverage	KZ1279_GB1424/ + Tags	KZ1279_GB1424/ - Tags
-4700	13.0876182193716708	0.0030641645831068594	0.00316204206979019454	11.6856180019567344	0.00281182737254049348	0.00278834655940863132	10.8415045113599304	0.00262801663224263507	0.00256063159039025981	14.7491031633873247	0.00357663876508316121	0.00348537884552668768	13.4722795956082183	0.00317098325904989673	0.0032132161104467877	13.885639743450375	0.00342167626915969127	0.00330231546907272529
-4680	13.3952331775192956	0.0033897570388085661	0.00303619958691162079	12.1356669203174258	0.00298206326774649413	0.00275116860528318291	12.4287966083269921	0.00282268453092727471	0.00303232688335688662	15.4241765409283618	0.00378416132188281333	0.00355163604739645613	14.1620828350907707	0.00328712360039134689	0.0033997445374497228	12.4334166757256223	0.00309343406892053484	0.00281492553538428089
-4660	12.7200782693771062	0.00313607457332318726	0.002928334601587129	12.8361778454179802	0.00310533753668877046	0.00302315469072725291	11.2757636699641265	0.00277776116969235787	0.00261304217849766279	15.2391564300467442	0.00377541037069246656	0.0034741276225676704	13.6412110011957822	0.00310059517338841178	0.0034666132188281335	12.8710729427111643	0.00311332753560169583	0.00312327426894227633
-4640	13.2074682030655506	0.00319599956517012714	0.00314206707250788125	12.1043591694749429	0.00292531796934449391	0.0028098706381128383	11.9196651809979346	0.00284514621154473313	0.00271786335471246875	15.1891509946733341	0.00360164148276986629	0.00365539732579628219	13.83829764104794	0.00351588487879117297	0.00305132351342537232	13.5076638765083161	0.00304370040221763235	0.00342167626915969127
-4620	13.0756332210022829	0.00316403956951842587	0.00304618708555277743	12.213936297423633	0.00295075551690401125	0.00290183715621263176	11.4255082074138493	0.00264299108598760735	0.00269540167409501033	15.4666811609957604	0.00375665833242743774	0.00358038917273616697	13.4370855527774758	0.00325544896184367866	0.00305836232199152081	13.4081965431025111	0.00336199586911620828	0.00302380693553647135
-4600	13.4911131644743994	0.00329587455158169362	0.00308613708011740402	11.6308294379823894	0.00269246657245352751	0.00288226981193607996	11.8148440047831286	0.00271037612783998261	0.00290504402652462225	14.7791064246113708	0.00363414501576258288	0.00341912164365691923	13.4863572127405153	0.00311819219480378302	0.00332231764322208936	12.5129905424502663	0.00299396673551472986	0.00300391346885531035
-4580	13.0077182302424177	0.00311410207631264264	0.00309212957930209801	12.3313403630829438	0.00294292857919339053	0.00293901511033808017	11.3656103924339602	0.00282268453092727471	0.00256811881726274595	15.1866507229046636	0.00366914882052396999	0.00362039352103489509	13.8875693010109795	0.00333639526035438635	0.00330472062180671813	12.4732036090879443	0.00320284813566692031	0.00280497880204370039
-4560	13.5710131536036526	0.00330785954995108159	0.00319599956517012714	11.6386563756930101	0.00276682248070442435	0.00273747146428959665	11.7549461898032395	0.00292750570714208066	0.00273283780845744103	15.8392216545276661	0.00390292423089466243	0.00369790194586368082	13.6130557669311882	0.00340326394173279705	0.00308651755625611479	12.1350146755082074	0.00300391346885531035	0.00281492553538428089
-4540	12.8878682465485379	0.0031320795738667246	0.00296029459723883027	11.9713012283943907	0.00274921187085552773	0.00296053918904228715	11.3206870311990434	0.00272535058158495489	0.00266545276660506577	15.2341558865094032	0.00378541145776714858	0.00349663006848570497	13.2470377214914665	0.00311819219480378302	0.00322025491901293619	14.5421241439286879	0.00402842700293510164	0.00297407326883356886
-4520	13.4671431677356234	0.0031860120665289705	0.00325991955647352969	12.213936297423633	0.00295466898575932161	0.00285291879552125226	11.0361724100445701	0.00246329764104794	0.00279273562343733015	14.8191107729100989	0.00354913577562778563	0.00351163169909772801	14.1128111751277313	0.00343141917599739103	0.0032730459832590499	13.6867050766387651	0.00318295466898575932	0.00334210240243504728
-4500	13.4152081748016089	0.00317003206870311986	0.00318800956625720183	12.1004457006196326	0.00282356777910642456	0.00295271225133166643	11.9496140884878791	0.00269540167409501033	0.00306976301771931732	14.854114577671486	0.00348037830198934667	0.00363039460810957712	13.7327155125557126	0.00313226981193608001	0.00336103109033590608	12.7517121426241983	0.00315311446896401782	0.00295417980215240786
-4480	13.0836232199152082	0.00316204206979019454	0.00308813457984563535	12.2491575171214262	0.00285096206109359708	0.00291357756277856283	12.0993586259376019	0.00313714805957169258	0.00260555495162517665	15.4641808892270899	0.00371415371236003912	0.00365664746168061745	13.6904826611588216	0.00339622513316664856	0.00314986683335145125	11.1403413414501576	0.00297407326883356886	0.0023076421350146755
-4460	13.2633981954560278	0.00313407707359495593	0.00314206707250788125	12.2178497662789434	0.00289988042178497658	0.00290183715621263176	11.8597673660180454	0.00291253125339710839	0.00280771007718230243	15.0891401239265138	0.0036253940645722361	0.00352663332970975106	13.4933960213066638	0.00329768181324056963	0.0030794787476899663	12.8710729427111643	0.00334210240243504728	0.00283481900206544189
-4440	12.7760082617675834	0.00318201706707250784	0.0028943771062071964	12.1982824220023916	0.00304467876943145988	0.00277856288727035543	11.3057125774540711	0.00291253125339710839	0.00247078486792042614	15.7367105120121752	0.00374790738123709097	0.00373165561474073267	13.7467931296880096	0.00333639526035438635	0.00323785194042830743	13.7662789433634091	0.00330231546907272529	0.00318295466898575932
-4420	13.7707631264267855	0.00332783454723339489	0.00322196706163713443	12.1004457006196326	0.00298597673660180449	0.00274921187085552773	12.3988477008370475	0.0029724290683769975	0.00295745461463202522	16.0842482878573758	0.00391542558973801497	0.00378166105011414282	13.4370855527774758	0.00311115338623763452	0.00330472062180671813	14.203935210348951	0.00305364713555821284	0.00371013153603652571
-4400	13.2314381998043266	0.00313008207413849327	0.00318001956734427651	12.6209370583759104	0.00313273181867594298	0.00286074573323187298	12.8480813131862159	0.00291253125339710839	0.00316709696706163714	15.6091966518099793	0.00379291227307316011	0.00361914338515055983	13.9016469181432764	0.00331527883465594087	0.00336806989890205458	13.845852810088053	0.00339183606913794977	0.00311332753560169583
-4380	13.8946081095771279	0.00327989455375584298	0.00333981954560278286	12.8126970322861181	0.00307989998912925312	0.00302706815958256326	11.5902271986085444	0.00267293999347755191	0.00277776116969235787	15.7117077943254702	0.00387917164909229261	0.00362664420045657136	12.8458256332210023	0.00319913849331449071	0.00292110555495162517	13.2888357430155452	0.00344156973584085226	0.00269556473529731492
-4360	13.1195782150233721	0.00311010707685617998	0.00316204206979019454	12.3352538319382542	0.00291553429720621801	0.00293705837591042499	12.4437710620719643	0.00291253125339710839	0.00297991629524948364	15.9742363300358735	0.0039066746385476682	0.00370040221763235133	14.0213066637678008	0.00366369985868029135	0.00304780410914229807	12.9307533427546472	0.00271545820197847591	0.00329236873573214479
-4340	13.7228231329492336	0.00348563702576366991	0.00304019458636808345	12.0495706055005979	0.00291749103163387319	0.00284509185781063154	12.5785411457767149	0.0030473013371018589	0.00292750570714208066	15.0816393086205022	0.00366414827698662897	0.00351788237851940428	13.7045602782911186	0.0032061773018806392	0.0032800847918251984	12.7716056093053593	0.00318295466898575932	0.00290444613544950537
-4320	12.8958582454614632	0.00316403956951842587	0.00296029459723883027	11.9595608218284596	0.00279421676269159686	0.00285487552994890744	12.0244863572127405	0.00270288890096749647	0.00301735242961191434	15.4791825198391129	0.00389417327970431566	0.003506631155560387	14.9011577345363626	0.00363554462441569737	0.00349124904880965323	14.6018045439721709	0.00393890640286987716	0.00301386020219589085
-4300	13.3992281769757582	0.00321797206218067177	0.0031860120665289705	12.6013697140993586	0.003111207739971736	0.00290770735949559729	11.9196651809979346	0.0032344820089140124	0.00249324654853788456	15.6842048048700946	0.00387292096967061635	0.00361914338515055983	13.4370855527774758	0.0033997445374497228	0.00303020708772692684	13.4877704098271551	0.00305364713555821284	0.00342167626915969127
-4280	12.9517882378519404	0.00312808457441026194	0.00303619958691162079	12.7109468420480487	0.00291553429720621801	0.00307989998912925312	10.7965811501250136	0.00258309327100771823	0.00254565713664528753	15.1866507229046636	0.00373290575062506792	0.00349412979671703446	13.0781063159039026	0.00305836232199152081	0.00313226981193608001	13.1495814762474182	0.00334210240243504728	0.00295417980215240786
-4260	12.991738232416567	0.00310810957712794865	0.00300024459180345686	12.3978693336232199	0.00313860202195890852	0.00280791390368518312	12.1293075334275465	0.00309971192520926188	0.00274781226220241331	15.8617241004457006	0.0038929231438199804	0.00363164474399391237	14.0494618980323948	0.00360386998586802915	0.00310411457767148603	14.005000543537341	0.0032525818023698228	0.00339183606913794977
-4240	14.1822480704424394	0.00351559952168713986	0.00322396456136536576	12.4448309598869442	0.00300945754973366665	0.00289988042178497658	11.5003804761387107	0.00274781226220241331	0.00273283780845744103	15.7117077943254702	0.00384791825198391127	0.00360664202630720729	13.852375258180237	0.00355107892162191544	0.00302668768344385259	14.263615610392434	0.00373002500271768671	0.00309343406892053483
-4220	13.7827481247961735	0.00341372703554734205	0.00313407707359495593	12.8166105011414284	0.00301532775301663219	0.00310925100554408082	11.5902271986085444	0.00276278671594738559	0.00280022285030981629	16.001739319491249	0.00383541689314055873	0.00380166322426350688	13.7256767039895641	0.00332231764322208936	0.0032800847918251984	12.8511794760300033	0.00336199586911620828	0.0027850853353625394
-4200	13.0476682248070442	0.00322396456136536576	0.00296029459723883027	11.8812914447222524	0.00295466898575932161	0.00270420697901945859	11.88971627350799	0.00259806772475269051	0.0030473013371018589	15.3666702902489401	0.00374040656593107945	0.00353913468855310359	14.3169366235460376	0.00337510870746820307	0.00339622513316664856	13.845852810088053	0.00334210240243504728	0.00314316773562343733
-4180	13.5110881617567127	0.00333582454614632021	0.00307215458201978472	12.2804652679639091	0.00295466898575932161	0.00284509185781063154	11.2907381237090988	0.00253068268290031525	0.00282268453092727471	15.6542015436460485	0.00373165561474073267	0.0037391564300467442	13.2822317643222089	0.00323785194042830743	0.00316042504620067399	13.4479834764648331	0.00333215566909446679	0.00301386020219589085
-4160	13.6628981411022937	0.00343170453310142402	0.00308813457984563535	12.2726383302532884	0.00305641917599739096	0.00282552451353407974	11.0661213175345146	0.00265796553973257963	0.00263550385911512121	15.7717143167735623	0.00392917708446570276	0.00365289705402761168	13.2329601043591695	0.00350884607022502447	0.00284367866072399173	13.2888357430155452	0.00350125013588433525	0.00285471246874660288
-4140	13.3273181867594304	0.00310810957712794865	0.00321597456245244044	12.3078595499510816	0.00288422654636373514	0.00295662572018697679	10.8265300576149581	0.00269540167409501033	0.00260555495162517665	15.8567235569083596	0.00398293292749211867	0.00354663550385911512	14.5281008805304924	0.00352644309164039571	0.00345253560169583651	13.4479834764648331	0.0032525818023698228	0.00317300793564517882
-4120	13.7427981302315469	0.00325792205674529836	0.00328388955321230564	12.3939558647679096	0.00313273181867594298	0.00279226002826394168	11.0810957712794869	0.00263550385911512121	0.00265047831286009349	16.0517447548646592	0.00391042504620067395	0.00368165017936732252	13.6271333840634852	0.00331175943037286662	0.00319209968474834221	13.3286226763778672	0.00316306120230459832	0.00296412653549298836
-4100	12.9118382432873138	0.0030641645831068594	0.00304818458528100876	12.0887052940537015	0.00286270246765952816	0.0028294379823893901	10.5120665289705403	0.00234350201108816176	0.00268791444722252419	16.2367648657462768	0.00390792477443200345	0.00386291988259593432	14.4154799434721165	0.00337510870746820307	0.00347013262311120775	14.024894010218502	0.00357087726926839874	0.0032525818023698228
-4080	13.7987281226220241	0.0033218420480487009	0.0033018670507663876	12.2256767039895641	0.00309946733340580492	0.00271594738558538967	11.8148440047831286	0.00315212251331666486	0.00256811881726274595	15.6041961082726383	0.00381041417545385366	0.00365664746168061745	13.796064789651049	0.00315690564191759974	0.00336103109033590608	12.6721382758995543	0.00313322100228285683	0.00291439286879008587
-4060	13.3872431786063703	0.00326191705620176102	0.00308613708011740402	12.4917925861506686	0.00308381345798456348	0.0028881400152190455	11.4704315686487662	0.00276278671594738559	0.00262052940537014893	15.7867159473855854	0.00392042613327535598	0.00357788890096749646	12.9232525274486357	0.00320265789759756495	0.00298445483204696162	13.925426676812697	0.00332220893575388629	0.00336199586911620828
-4040	13.2514131970866399	0.00326391455592999234	0.00305617458419393408	12.3156864876617024	0.00298793347102945967	0.00288031307750842478	11.9196651809979346	0.00303981411022937276	0.00268042722035003805	15.8692249157517121	0.00390417436677899769	0.00364539623872160016	14.2535873464507012	0.0035334819002065442	0.00324841015327753017	12.8312860093488423	0.0032525818023698228	0.00291439286879008587
-4020	13.4072181758886836	0.00312009457549733662	0.00324194205891944772	12.5583215566909447	0.0031014240678334601	0.00289401021850201104	12.0694097184476574	0.00299489074899445592	0.00277776116969235787	15.8717251875203827	0.0037766605065768018	0.00373415588650940318	13.9016469181432764	0.00343141917599739103	0.00322025491901293619	14.9598869442330688	0.0037598652027394282	0.00339183606913794977
-4000	13.2514131970866399	0.00325991955647352969	0.0030641645831068594	12.2021958908577019	0.00297814979889118377	0.00277856288727035542	12.0544352647026851	0.00305478856397434504	0.00277776116969235787	16.2167626915969127	0.00389667355147298617	0.00382416567018154145	13.9086857267094249	0.00332231764322208936	0.00331527883465594087	14.4227633438417219	0.00340178280247853027	0.00339183606913794977
-3980	13.6149581476247418	0.00338176703989564078	0.00312209207522556795	11.9986955103815632	0.00288226981193607996	0.00284704859223828672	12.0095119034677682	0.00271037612783998261	0.00295745461463202522	16.149255353842809	0.00400418523752581799	0.00366914882052396998	13.767909555386455	0.00341030275029894555	0.00314986683335145124	13.8060658767257311	0.00344156973584085226	0.00312327426894227633
-3960	13.6429231438199804	0.00328388955321230564	0.00323195456027829107	12.5739754321121861	0.00295858245461463197	0.00305446244156973578	12.1892053484074356	0.00305478856397434504	0.00278524839656484401	15.2816610501141428	0.00370415262528535709	0.00361289270572888357	14.478829220567453	0.00348772964452657899	0.00339622513316664856	14.4824437438852049	0.0037499184693988477	0.00313322100228285683
-3940	13.6509131427329058	0.00324194205891944772	0.00320598706381128379	12.2726383302532884	0.00301532775301663219	0.00281378410696814866	11.4554571149037939	0.00271037612783998261	0.00271786335471246875	15.5491901293618872	0.00372165452766605064	0.00367789977171431676	13.3385422328513969	0.00302316827916077834	0.00329416240895749538	13.1893684096097402	0.00290444613544950537	0.00333215566909446679
-3920	12.81595825633221	0.00303220458745515813	0.00300423959125991952	12.1239265137514947	0.00286661593651483852	0.00286465920208718334	11.2757636699641265	0.00256811881726274595	0.00273283780845744103	16.1917599739102076	0.00382166539841287094	0.00391167518208500921	14.0916947494292858	0.00348772964452657899	0.00324841015327753017	13.1495814762474182	0.00273535166865963691	0.00351119686922491575
-3900	13.1994782041526253	0.00307015708229155339	0.00325592455701706703	11.9908685726709425	0.00293901511033808017	0.00271986085444070003	12.0993586259376019	0.00289755679965213611	0.00288258234590716383	15.9542341558865094	0.00393417762800304378	0.00367664963582998151	13.3455810414175454	0.00336455049461898033	0.00304428470485922383	13.3286226763778672	0.00316306120230459832	0.00314316773562343733
-3880	13.4671431677356234	0.00341172953581911072	0.0030441895858245461	12.1004457006196326	0.00292140450048918355	0.00290183715621263175	12.2191542558973802	0.00303232688335688662	0.00271786335471246875	15.5241874116751821	0.0036416458310685944	0.00371915425589738013	14.9011577345363626	0.00367073866724643985	0.00349828785737580173	13.3286226763778672	0.00302380693553647135	0.00336199586911620828
-3860	13.1635232090444614	0.00329587455158169362	0.00298626209370583755	12.3587346450701163	0.00300750081530601147	0.00281769757582345902	11.88971627350799	0.00297991629524948364	0.00271037612783998261	15.5191868681378411	0.00372165452766605064	0.00364039569518425915	13.796064789651049	0.00320265789759756496	0.00340326394173279705	13.6867050766387651	0.00291439286879008587	0.00366039786933362322
-3840	13.0436732253505816	0.00317802206761604518	0.00306016958365039674	11.4077617132296989	0.00276682248070442435	0.00271790412001304485	11.9496140884878791	0.00283765898467224699	0.00286012066528970541	15.2441569735840852	0.00373165561474073267	0.00351663224263506902	13.9579573866724644	0.00337862811175127732	0.00327656538754212415	14.104467876943146	0.0032525818023698228	0.00333215566909446679
-3820	13.2354331992607892	0.00320199206435482113	0.00307215458201978472	11.9399934775519078	0.00291357756277856283	0.00275116860528318291	12.3090009783672138	0.00294248016088705294	0.00292750570714208066	15.7392107837808457	0.004009185781063159	0.00353163387324709207	14.1198499836938798	0.0032800847918251984	0.00345253560169583651	14.5421241439286879	0.0037598652027394282	0.00316306120230459832
-3800	12.9078432438308512	0.00317602456788781385	0.00289837210566365905	11.724752690509838	0.00279226002826394168	0.00285291879552125226	12.1143330796825742	0.00284514621154473313	0.00283765898467224699	15.991738232416567	0.00385666920317425805	0.00373040547885639742	13.7608707468203066	0.00318506087618219372	0.00322377432329601044	14.283509077073595	0.00310338080226111533	0.00353109033590607675
-3780	12.9477932383954778	0.00317602456788781385	0.00305617458419393408	12.2765517991085988	0.00298989020545711485	0.00285487552994890744	12.3239754321121861	0.00305478856397434504	0.00291253125339710839	15.5416893140558756	0.00378291118599847808	0.00361164256984454831	14.0424230894662463	0.00344197738884661377	0.00328712360039134689	14.3232960104359169	0.00369023806935536471	0.00316306120230459832
-3760	12.9477932383954778	0.00333382704641808888	0.00285043211218610715	12.3000326122404609	0.00303098162843787362	0.0028490053266659419	12.4287966083269921	0.00320453310142406784	0.00277776116969235787	16.1042504620067399	0.00398543319926078918	0.00367039895640830524	14.1831992607892162	0.00337510870746820307	0.00338566692031742581	14.5023372105663659	0.00331226220241330579	0.00369023806935536471
-3740	13.9065931079465159	0.00353157951951299049	0.003098122078486792	12.6835525600608762	0.00294879878247635607	0.00304663550385911506	11.3057125774540711	0.00279273562343733015	0.00255314436351777367	16.1692575279921731	0.00390167409501032718	0.00383791716490922924	13.7186378954234156	0.00329768181324056963	0.00321673551472986194	13.4081965431025111	0.00310338080226111533	0.0032625285357104033
-3720	14.0104630938145451	0.00328189205348407431	0.00334581204478747685	12.6757256223502555	0.00321882813349277089	0.00283139471681704528	12.2790520708772693	0.0029349929340145668	0.00296494184150451136	15.7517121426241983	0.00393167735623437327	0.00356913794977714969	14.0142678552016524	0.00323785194042830743	0.00343141917599739103	13.8060658767257311	0.00330231546907272529	0.0032724752690509838
-3700	13.3113381889335797	0.00330386455049461893	0.00305817208392216541	12.170888140015219	0.00295858245461463197	0.00281574084139580384	12.4886944233068812	0.00309222469833677574	0.00289755679965213611	15.6742037177954125	0.00379416240895749536	0.00368165017936732252	14.1268887922600283	0.00344901619741276226	0.00332231764322208936	14.7808457441026198	0.00355098380258723774	0.00350125013588433525
-3680	13.5590281552342646	0.0034576720295684313	0.00303420208718338946	12.4761387107294271	0.00290575062506794211	0.00294488531362104571	11.7699206435482118	0.00277027394281987173	0.00280022285030981629	16.1267529079247744	0.0040229372757908468	0.00364664637460593542	13.810142406783346	0.00335751168605283184	0.00323433253614523318	14.084574410261985	0.00346146320252201326	0.00335204913577562778
-3660	13.1715132079573867	0.00322396456136536576	0.00307814708120447871	11.7051853462332862	0.00272768779215132075	0.00285096206109359708	12.3239754321121861	0.00278524839656484401	0.00312966083269920644	15.9792368735732145	0.00387667137732362211	0.00372915534297206217	13.4652407870420698	0.00318506087618219372	0.00325544896184367866	14.005000543537341	0.00364050440265246222	0.00318295466898575932
-3640	13.155533210131536	0.0032199695619089031	0.00306815958256332206	12.2413305794108055	0.00286465920208718334	0.00301728448744428737	12.3838732470920752	0.00313714805957169258	0.00277027394281987173	16.1267529079247744	0.00396293075334275462	0.00369665180997934557	13.9016469181432764	0.00355107892162191544	0.0030794787476899663	13.4678769431459941	0.00313322100228285683	0.00334210240243504728
-3620	13.3353081856723557	0.00325991955647352969	0.00311210457658441131	11.8734645070116317	0.00296445265789759751	0.00273747146428959665	11.994537449722796	0.00284514621154473313	0.00279273562343733015	16.0867485596260463	0.00396293075334275462	0.00373040547885639742	14.2254321121861072	0.00347717143167735624	0.00337862811175127732	13.6270246765952821	0.00321279486900750081	0.00335204913577562778
-3600	13.5630231546907273	0.00339974453744972275	0.00312608707468203061	11.822589411892597	0.00280595716925752794	0.00286465920208718334	11.8447929122730732	0.00280022285030981629	0.00277776116969235787	16.3742798130231547	0.00394542885096206106	0.00384541798021524076	13.824220023915643	0.00320969670616371345	0.00342789977171431678	13.6668116099576041	0.00350125013588433525	0.00294423306881182737
-3580	13.5230731601261007	0.00322196706163713443	0.00319599956517012714	11.9556473529731493	0.00288226981193607996	0.00284313512338297636	11.620176106098489	0.00277776116969235787	0.00274781226220241331	15.9217306228937928	0.00391417545385367972	0.00365914773344928795	13.83829764104794	0.00320969670616371345	0.00337862811175127732	15.0195673442765518	0.00386927926948581368	0.00332220893575388629
-3560	13.0636482226328949	0.00304618708555277743	0.00318401456680073917	12.3274268942276334	0.00292140450048918355	0.00296249592346994233	11.7399717360582672	0.00298740352212196978	0.00259806772475269051	16.3317751929557561	0.00395918034568974885	0.00380041308837917163	13.7890259810849005	0.00349828785737580173	0.00310411457767148603	13.7861724100445701	0.00333215566909446679	0.00302380693553647135
-3540	13.3273181867594304	0.00330785954995108159	0.00307015708229155339	12.4800521795847375	0.00302902489401021844	0.00289596695292966621	11.7249972823132949	0.00301735242961191434	0.00257560604413523209	16.1067507337754104	0.00382791607783454721	0.0038066637678008479	14.4014023263398195	0.00338918632460050006	0.00348421024024350474	13.865746276769214	0.00330231546907272529	0.00336199586911620828
