Distance from Center (cmd=annotatePeaks.pl tss mm9 -size 10000 -hist 20 -len 1 -d 3T3_ChIP_bulk KZ1225_GB0451 3T3_ChIC_KZ1245_2 3T3_ChIC_KZ1245_3 3T3_ChIC_KZ1245_4)	3T3_ChIP_bulk Coverage	3T3_ChIP_bulk + Tags	3T3_ChIP_bulk - Tags	KZ1225_GB0451 Coverage	KZ1225_GB0451 + Tags	KZ1225_GB0451 - Tags	3T3_ChIC_KZ1245_2 Coverage	3T3_ChIC_KZ1245_2 + Tags	3T3_ChIC_KZ1245_2 - Tags	3T3_ChIC_KZ1245_3 Coverage	3T3_ChIC_KZ1245_3 + Tags	3T3_ChIC_KZ1245_3 - Tags	3T3_ChIC_KZ1245_4 Coverage	3T3_ChIC_KZ1245_4 + Tags	3T3_ChIC_KZ1245_4 - Tags
-4620	13.8660723991738232	0.00331813240569627136	0.00328902598108490056	12.6692303511251223	0.00312161648005217955	0.00299368137841069678	14.0151103380802261	0.00357715512555712577	0.00316440645722361126	17.7239645613653658	0.00489213501467550821	0.00368915099467333406	15.3821067507337754	0.00393781932818784651	0.00313794977714969019
-4600	13.9242852483965648	0.00335408740080443528	0.00329587455158169369	13.6049842374171106	0.00335921024024350469	0.00313989292314381995	13.1345798456353952	0.0029075850635938689	0.00324695619089031416	14.7566039786933362	0.00392974779867376889	0.00264656484400478313	17.4740732688335689	0.003630177193173171	0.00455310359821719752
-4580	13.8866181106642026	0.00332612240460919668	0.00329929883683009026	13.2979399934775519	0.00328244917925861503	0.00306678715077725837	14.1435210348950973	0.00335702250244591803	0.00333867811718665072	16.2803837373627568	0.00421044407000760952	0.00372925046200673986	16.2435047287748668	0.00424546146320252202	0.00344559191216436569
-4560	13.8546581150125014	0.00335066311555603872	0.00326848026959452118	13.626915969127079	0.00334824437438852045	0.00313258234590716379	14.1985541906728992	0.00351294977714969018	0.0032194396130014132	13.8744156973584085	0.00316785791933905859	0.00312775845200565279	17.8432438308511795	0.00455310359821719752	0.00399934775519078161
-4540	13.9528209587998696	0.0032953038373736276	0.00334552668768344387	12.888547668224807	0.00332996793129688006	0.00283284867920426131	12.9327916077834547	0.00300847918251983911	0.00309102891618654202	17.4031688226981194	0.00413024513534079791	0.00425054353734101533	14.520708772692684	0.0036917056201761061	0.0035071203391673008
-4520	13.9767909555386455	0.00329587455158169369	0.00337805739754321123	13.4660832699206435	0.00315085878899880418	0.00319472225241874113	14.4737199695619089	0.00327447276877921513	0.00348543319926078922	16.6813784106968149	0.00348865365800630503	0.00449114034134145016	13.905424502663333	0.0037532340471790412	0.00270725078812914447
-4500	13.8181324056962713	0.00330900097836721385	0.00327704098271551259	12.9251005544080878	0.00283650396782258938	0.00325686215893031848	13.5931894771170779	0.00301765137514947277	0.0034670888140015219	16.7615773453636265	0.00388964833134036308	0.00409014566800739211	15.751277312751386	0.0035686487661702359	0.003630177193173171
-4480	13.8512338297641048	0.00331699097728013917	0.00329073812370909884	13.8608544407000761	0.00316182465485378842	0.00349445591912164362	12.7493477551907816	0.00297179041200130449	0.00312771768670507664	16.5209805413631917	0.00437084193934123274	0.00360895206000652245	15.9973910207631264	0.00406087618219371671	0.00332253505815849549
-4460	13.718828133492771	0.00328103598217197525	0.00325192955756060445	12.6984726600717469	0.00280360637025763667	0.00321299869551038153	12.2173605826720296	0.0026782802478530275	0.00309102891618654202	16.7615773453636265	0.00413024513534079791	0.00360895206000652245	13.1670833786281118	0.00301489292314381998	0.00326100663115556039
-4440	13.8866181106642026	0.00326962169801065337	0.00335694097184476575	13.6122948146537667	0.00320934340689205345	0.00334824437438852045	13.3730568540058702	0.0032194396130014132	0.00313688987933471029	15.6387922600282639	0.00441094140667463855	0.0032079573866724644	14.8898793347102946	0.00344559191216436569	0.0036917056201761061
-4420	13.8957495379932601	0.00327875312533971087	0.00332840526144146105	13.2248342211109903	0.00302292368735732142	0.00325686215893031848	13.4464343950429395	0.00326530057614958148	0.00319192303511251223	17.0021741493640613	0.00352875312533971084	0.00453123980867485596	15.9973910207631264	0.00393781932818784651	0.0037532340471790412
-4400	13.8717795412544842	0.00332726383302532886	0.00326448527013805852	13.1736601804543972	0.00329707033373192735	0.00303754484183063373	12.7860365257093162	0.00343040004348298728	0.00275165778889009675	14.7566039786933362	0.00388964833134036308	0.00268666431133818893	15.135993042722035	0.00338406348516143059	0.0035071203391673008
-4380	13.8923252527448636	0.00330843026415914776	0.0033044352647026851	12.7057832373084031	0.00307409772801391452	0.00300464724426568102	14.6204750516360474	0.00339371127296445266	0.00356798293292749212	17.0021741493640613	0.00392974779867376889	0.00421044407000760952	15.2590498967279052	0.00430698989020545712	0.00295336449614088488
-4360	13.8169909772801391	0.00331642026307207308	0.00325192955756060445	13.4807044243939559	0.00324955158169366232	0.00318741167518208497	13.7032557886726818	0.00332033373192738341	0.00326530057614958148	17.0021741493640613	0.00429064300467442113	0.0040099467333405805	15.8743341667572562	0.00449157517121426242	0.00301489292314381998
-4340	13.6149581476247418	0.00323309598869442335	0.00325763669964126539	13.1444178715077726	0.00319106696380041305	0.00308506359386889876	13.5931894771170779	0.00314606207196434395	0.00337536688770518535	15.4783943906946407	0.00441094140667463855	0.0032079573866724644	14.6437656266985542	0.00387629090118491141	0.00332253505815849549
-4320	13.791879552125231	0.0032667681269703229	0.00330957169257527995	13.6415371236003913	0.00317279052070877266	0.00325686215893031848	13.6298782476356126	0.00309102891618654202	0.00322861180563104685	11.8694423306881183	0.00276686324600500054	0.00272676377867159474	13.0440265246222415	0.00313794977714969019	0.00319947820415262529
-4300	13.6937167083378628	0.00324165670181541476	0.00325021741493640617	13.3783563430807696	0.00338114197195347317	0.00306678715077725837	13.299679312968801	0.00316440645722361126	0.00325612838351994782	17.1625720186976845	0.00449114034134145016	0.00352875312533971084	14.7668224807044244	0.00424546146320252202	0.00270725078812914447
-4280	13.8329709751059898	0.00329302098054136322	0.00329701597999782588	12.7569572779649962	0.00284381454505924554	0.0031654799434721165	13.8866996412653549	0.00340288346559408631	0.00322861180563104685	17.5635666920317426	0.00360895206000652245	0.00493223448200891401	14.6437656266985542	0.00319947820415262529	0.0036917056201761061
-4260	13.888900967496467	0.00331870311990433745	0.0032758995542993804	13.5245678878138928	0.00302292368735732142	0.00338845254919012932	14.8772964452657898	0.00368722143711272964	0.00337536688770518535	17.4031688226981194	0.00489213501467550821	0.00368915099467333406	14.2745950646809436	0.00295336449614088488	0.0037532340471790412
-4240	13.7530709859767366	0.00326277312751386024	0.00331642026307207308	13.6415371236003913	0.00324955158169366232	0.00322761984998369384	13.7766333297097511	0.00332950592455701707	0.00313688987933471029	15.7991901293618872	0.0040500462006739863	0.00336835525600608762	14.8898793347102946	0.0035686487661702359	0.00344559191216436569
-4220	13.6823024241765409	0.00330215240787042073	0.00323138384607022506	12.7569572779649962	0.00291692031742580712	0.00314354821176214803	14.0884878791172954	0.00326530057614958148	0.00333867811718665072	15.3179965213610175	0.0040099467333405805	0.00300746005000543537	16.6126752907924774	0.00412240460919665181	0.00344559191216436569
-4200	13.579573866724644	0.00322225241874116756	0.00326220241330579414	12.8739265137514947	0.0030265789759756495	0.00313989292314381995	13.4280900097836721	0.00332950592455701707	0.00300847918251983911	15.5585933253614523	0.00364905152733992825	0.00392974779867376889	19.6890966409392325	0.00412240460919665181	0.00541450157625828895
-4180	13.6195238612892706	0.00324622241547994351	0.0032473638438960757	13.1297967170344603	0.00294981791499075984	0.00324589629307533424	13.8866996412653549	0.00332033373192738341	0.00327447276877921513	14.8368029133601478	0.00392974779867376889	0.00336835525600608762	12.4287422545928905	0.00313794977714969019	0.00258419393412327427
-4160	13.5567452984020002	0.00314691814327644315	0.00331813240569627136	13.6927111642569845	0.00344328187846505051	0.00306678715077725837	13.5198119360800087	0.00334785030981628438	0.00303599576040874008	14.9170018480269595	0.0040500462006739863	0.00312775845200565279	16.2435047287748668	0.00406087618219371671	0.0036917056201761061
-4140	13.74964670072834	0.0033147081204478748	0.00322396456136536584	14.3360419610827264	0.00340307370366344164	0.00344328187846505051	13.1345798456353952	0.00297179041200130449	0.00322861180563104685	15.4783943906946407	0.00372925046200673986	0.00356885259267311664	12.5517991085987607	0.00338406348516143059	0.00246113708011740407
-4120	13.5259267311664311	0.00324336884443961304	0.00319599956517012723	13.0347592129579302	0.00317644580932710074	0.00298271551255571255	13.831666485487553	0.00345791662137188825	0.00313688987933471029	18.0447603000326122	0.00465153821067507338	0.00396984726600717469	14.3976519186868138	0.00332253505815849549	0.00264572236112620937
-4100	13.6811609957604087	0.00323195456027829116	0.00329701597999782588	13.254076530057615	0.00304485541906728989	0.00323493042722035	13.9600771823024242	0.00344874442874225459	0.00305434014566800739	12.5912327426894228	0.00292726111533862376	0.00260646537667137732	12.9209696706163713	0.00307642135014675508	0.00326100663115556039
-4080	13.7256767039895641	0.00324793455810414179	0.00329359169474942932	12.7861995869116208	0.00321665398412870961	0.00288402271986085441	14.2352429611914339	0.00333867811718665072	0.00339371127296445266	16.039786933362322	0.00328815632133927601	0.00441094140667463855	12.6748559626046309	0.0035071203391673008	0.00252266550712033917
-4060	13.6571909990216328	0.00326277312751386024	0.00324393955864767913	13.6854005870203283	0.00324589629307533424	0.00320568811827372537	12.951135993042722	0.00293510164148276987	0.00328364496140884879	14.0348135666920317	0.00316785791933905859	0.00360895206000652245	18.7046418088922709	0.00473768887922600283	0.00436851831720839222
-4040	13.8386781171866507	0.0033238395477769323	0.00326220241330579414	13.3637351886074573	0.00310699532557886724	0.00319106696380041305	13.9967659528209588	0.00324695619089031416	0.00344874442874225459	14.8368029133601478	0.0032480568540058702	0.00396984726600717469	14.0284813566692032	0.00326100663115556039	0.00338406348516143059
-4020	13.5578867268181324	0.00318858028046526801	0.00326562669855419071	13.2686976845309273	0.00321665398412870961	0.00316182465485378842	13.8683552560060876	0.00328364496140884879	0.00327447276877921513	14.2754103706924666	0.00372925046200673986	0.00308765898467224698	16.6126752907924774	0.0035686487661702359	0.00436851831720839222
-4000	13.6332210022828568	0.00336436025654962498	0.00313093814545059251	12.8593053592781824	0.00299368137841069678	0.00319106696380041305	13.1529242308946625	0.00299930698989020546	0.00315523426459397761	14.596206109359713	0.00368915099467333406	0.00332825578867268181	17.5971301228394391	0.003630177193173171	0.00473768887922600283
-3980	13.8226981193608001	0.00334895097293184044	0.00324964670072834007	13.254076530057615	0.00333727850853353622	0.00308506359386889876	13.9050440265246222	0.00331116153929774976	0.00339371127296445266	16.6813784106968149	0.0040099467333405805	0.0040099467333405805	14.0284813566692032	0.00399934775519078161	0.00295336449614088488
-3960	13.4734210240243505	0.00325021741493640617	0.00316689314055875644	13.0201380584846179	0.00308140830525057068	0.00312161648005217955	14.5104087400804435	0.00331116153929774976	0.00354046635503859115	17.2427709533644961	0.00364905152733992825	0.00469163767800847918	13.4131970866398522	0.00313794977714969019	0.00313794977714969019
-3940	13.8980323948255245	0.00325250027176867054	0.0033712088270464181	13.2760082617675834	0.00301561311012066526	0.00334458908577019237	13.1529242308946625	0.00311854549407544298	0.00319192303511251223	16.6011794760300033	0.00352875312533971084	0.00429064300467442113	17.2279595608218285	0.003630177193173171	0.00430698989020545712
-3920	13.6126752907924774	0.00320798456353951521	0.0032570659854331993	13.4660832699206435	0.00329707033373192735	0.00314354821176214803	12.8227252962278509	0.00291675725622350255	0.00310937330144580933	17.0823730840308729	0.00409014566800739211	0.00429064300467442113	14.8898793347102946	0.00338406348516143059	0.00387629090118491141
-3900	13.8512338297641048	0.00330728883574301557	0.00330671812153494948	13.2394553755843026	0.00322761984998369384	0.00309237417110555492	13.5931894771170779	0.00352212196977932384	0.00298096260463093815	17.2427709533644961	0.00376934992934014567	0.00445104087400804435	15.0129361887161648	0.0035071203391673008	0.0036917056201761061
-3880	13.7233938471572997	0.00325592455701706711	0.00328731383846070228	13.4002880747907381	0.00313623763452549187	0.0031837563865637569	12.5475595173388412	0.00281586313729753234	0.00322861180563104685	16.8417762800304381	0.00413024513534079791	0.00392974779867376889	13.0440265246222415	0.00332253505815849549	0.00301489292314381998
-3860	13.2782367648657463	0.0030938417219262964	0.00323994455919121647	13.1736601804543972	0.00318010109794542882	0.00302292368735732142	14.1068322643765627	0.00334785030981628438	0.00340288346559408631	14.195211436025655	0.00352875312533971084	0.00332825578867268181	18.7046418088922709	0.00418393303619958691	0.00467616045222306773
-3840	13.3261767583432982	0.0031897217088814002	0.00317545385367974785	12.9177899771714317	0.00305216599630394605	0.00315085878899880418	14.12517664963583	0.00354963854766822481	0.00328364496140884879	17.2427709533644961	0.00429064300467442113	0.0040099467333405805	15.135993042722035	0.003630177193173171	0.00344559191216436569
-3820	13.1538210675073378	0.00314235242961191439	0.0031126752907924775	12.8373736275682139	0.00312527176867050763	0.00304851070768561797	12.4558375910425046	0.00299930698989020546	0.00296261821937167083	14.7566039786933362	0.00429064300467442113	0.00284706218067181215	14.1515382106750734	0.0037532340471790412	0.00319947820415262529
-3800	13.4231981737145342	0.00311667029024894016	0.00328046526796390915	12.7788890096749647	0.00308506359386889876	0.00297540493531905639	12.9327916077834547	0.00319192303511251223	0.00298096260463093815	16.6813784106968149	0.00445104087400804435	0.00372925046200673986	14.1515382106750734	0.00338406348516143059	0.0035686487661702359
-3780	13.4209153168822698	0.00314577671486031096	0.00323880313077508429	13.3783563430807696	0.00312161648005217955	0.00326051744754864656	13.9417327970431569	0.00339371127296445266	0.00333867811718665072	15.6387922600282639	0.00513273181867594304	0.00236586857267094249	17.7201869768453093	0.00399934775519078161	0.00461463202522013263
-3760	13.6172410044570062	0.00313436243069898908	0.00331699097728013917	12.8081313186215893	0.00319472225241874113	0.00299733666702902486	14.5104087400804435	0.00348543319926078922	0.00337536688770518535	18.0447603000326122	0.00413024513534079791	0.00425054353734101533	14.8898793347102946	0.00399934775519078161	0.00319947820415262529
-3740	13.5521795847374715	0.00319428742254592895	0.00325192955756060445	13.0201380584846179	0.00318741167518208497	0.00300099195564735294	13.299679312968801	0.00326530057614958148	0.00301765137514947277	17.4031688226981194	0.00417034460267420372	0.00413024513534079791	14.3976519186868138	0.00307642135014675508	0.00332253505815849549
-3720	13.1709424937493206	0.00308071529514077624	0.00321197956299597787	12.7277149690183716	0.00303388955321230565	0.00304120013044896181	15.1708066094140667	0.00357715512555712577	0.00381563213392760083	15.9595879986955104	0.00388964833134036308	0.00364905152733992825	14.1515382106750734	0.00307642135014675508	0.003630177193173171
-3700	13.4757038808566148	0.00319485813675399505	0.00320798456353951521	12.9616534405913686	0.00294981791499075984	0.00317644580932710074	12.8227252962278509	0.00310020110881617567	0.00298096260463093815	15.3179965213610175	0.0032480568540058702	0.00413024513534079791	17.9663006848570497	0.00461463202522013263	0.00406087618219371671
-3680	13.7633438417219263	0.00331242526361561042	0.00324565170127187742	13.8827861724100446	0.00326051744754864656	0.00334458908577019237	14.0884878791172954	0.00342122785085335363	0.00325612838351994782	17.2427709533644961	0.00312775845200565279	0.00473173714534188499	17.9663006848570497	0.00449157517121426242	0.00399934775519078161
-3660	13.4095010327209479	0.00321711599086857271	0.0031897217088814002	13.1297967170344603	0.00297174964670072831	0.00322030927274703769	14.7488857484509186	0.00354046635503859115	0.00345791662137188825	15.9595879986955104	0.00348865365800630503	0.00413024513534079791	15.3821067507337754	0.0035686487661702359	0.00338406348516143059
-3640	13.464289596695293	0.00332326883356886621	0.00306815958256332217	13.4807044243939559	0.0031472035003804761	0.00322761984998369384	12.9878247635612567	0.00318275084248287857	0.00294427383411240352	17.2427709533644961	0.00429064300467442113	0.00380944939667355147	12.4287422545928905	0.00307642135014675508	0.00264572236112620937
-3620	13.5932710077182302	0.0033809109685835417	0.00310525600608761828	13.210213066637678	0.00300464724426568102	0.00326417273616697464	14.418686813784107	0.00354046635503859115	0.00327447276877921513	13.3932220893575389	0.00332825578867268181	0.00316785791933905859	15.135993042722035	0.00332253505815849549	0.0038147624741819763
-3600	13.5681595825633221	0.00334096097401891512	0.00312637243178606376	12.4426024567887814	0.00301926839873899334	0.00296078378084574407	14.6388194368953147	0.00344874442874225459	0.00367804924448309599	17.4031688226981194	0.00429064300467442113	0.00417034460267420372	17.1049027068159583	0.0038147624741819763	0.00436851831720839222
-3580	13.5955538645504946	0.00327818241113164478	0.00318686813784106973	13.8243015545167953	0.00349080063050331554	0.0030777530166322426	13.8683552560060876	0.00303599576040874008	0.00348543319926078922	16.2001848026959452	0.00392974779867376889	0.00376934992934014567	15.8743341667572562	0.00418393303619958691	0.00319947820415262529
-3560	13.5875638656375693	0.00319086313729753239	0.00326220241330579414	13.5830525057071421	0.00330803619958691158	0.00307409772801391452	13.2813349277095336	0.0030726845309272747	0.00324695619089031416	14.7566039786933362	0.00360895206000652245	0.0032480568540058702	15.0129361887161648	0.00338406348516143059	0.0037532340471790412
-3540	13.8409609740189151	0.00327818241113164478	0.00329701597999782588	13.488015001630612	0.00320203282965539729	0.00321299869551038153	13.1529242308946625	0.00308185672355690836	0.00319192303511251223	19.0071475160343516	0.00437084193934123274	0.00465153821067507338	12.5517991085987607	0.00338406348516143059	0.00233808022611153386
-3520	13.7781824111316447	0.00328674312425263619	0.00324907598652027398	13.5684313512338298	0.00329707033373192735	0.00317644580932710074	14.5470975105989781	0.0036138438960756604	0.00345791662137188825	16.3605826720295684	0.00437084193934123274	0.00348865365800630503	17.9663006848570497	0.00516838786824654854	0.00338406348516143059
-3500	13.7382324165670182	0.00325592455701706711	0.00328217741058810743	13.6854005870203283	0.00330072562235025543	0.00315451407761713226	13.4280900097836721	0.00355881074029785846	0.00288006848570496793	15.7189911946950756	0.00417034460267420372	0.00336835525600608762	16.2435047287748668	0.00430698989020545712	0.00326100663115556039
-3480	13.6731709968474834	0.00322168170453310147	0.00327019241221871946	13.6196053918904229	0.00324224100445700616	0.00326051744754864656	13.5198119360800087	0.00324695619089031416	0.0032194396130014132	16.8417762800304381	0.00368915099467333406	0.00425054353734101533	19.0738123709098815	0.00418393303619958691	0.00492227416023480813
-3460	13.8980323948255245	0.00327190455484291774	0.00334495597347537778	13.4149092292640504	0.00327879389064028695	0.00314354821176214803	13.7216001739319491	0.00336619469507555169	0.00323778399826068051	14.6764050440265246	0.0040099467333405805	0.00280696271333840635	18.0893575388629199	0.00467616045222306773	0.00430698989020545712
-3440	13.5578867268181324	0.00321882813349277099	0.00324907598652027398	13.1224861397978041	0.00318741167518208497	0.00305216599630394605	13.5565007065985433	0.00332950592455701707	0.00297179041200130449	17.483367757364931	0.00421044407000760952	0.00425054353734101533	14.3976519186868138	0.00313794977714969019	0.00332253505815849549
-3420	13.6891509946733341	0.00323823241656701819	0.00329302098054136322	13.1809707576910534	0.00306678715077725837	0.00326417273616697464	15.1157734536362648	0.00359549951081639309	0.00367804924448309599	13.2328242200239156	0.00284706218067181215	0.00336835525600608762	16.6126752907924774	0.00436851831720839222	0.00387629090118491141
-3400	13.9083052505707142	0.00326049027068159586	0.00335522882922056747	14.0216871399065116	0.00320934340689205345	0.00350542178497662785	13.4097456245244048	0.00315523426459397761	0.00318275084248287857	18.0447603000326122	0.00445104087400804435	0.00417034460267420372	14.6437656266985542	0.00399934775519078161	0.00295336449614088488
-3380	13.2337210566365909	0.00311667029024894016	0.0032091259919556474	14.0070659854331993	0.00326782802478530271	0.00349445591912164362	15.1341178388955321	0.00354046635503859115	0.00368722143711272964	16.1199858680291336	0.00316785791933905859	0.00413024513534079791	17.9663006848570497	0.00455310359821719752	0.00412240460919665181
-3360	13.5772910098923796	0.00323024241765409288	0.00324451027285574523	13.1809707576910534	0.00324224100445700616	0.0030265789759756495	13.7582889444504837	0.00320109522774214589	0.0033019893466681161	15.3981954560278291	0.00344855419067289923	0.00388964833134036308	14.6437656266985542	0.00252266550712033917	0.00461463202522013263
-3340	13.4243396021306664	0.00321654527666050662	0.00317317099684748347	13.5757419284704859	0.00343231601261006627	0.00302292368735732142	14.8222632894879878	0.00360467170344602674	0.00356798293292749212	15.2377975866942059	0.00304755951733884118	0.0040500462006739863	16.7357321447983476	0.00443004674421132732	0.0035686487661702359
-3320	13.3569953255788673	0.00323423741711055553	0.00315719099902163284	13.5245678878138928	0.0030265789759756495	0.00341403956951842588	13.9784215675616915	0.00332950592455701707	0.00328364496140884879	15.9595879986955104	0.00360895206000652245	0.00433074247200782694	15.8743341667572562	0.00424546146320252202	0.00344559191216436569
-3300	13.7085552777475813	0.00331984454832046964	0.00319999456462658989	13.9339602130666377	0.00345424774432003475	0.00308871888248722684	14.657163822154582	0.00343040004348298728	0.00332950592455701707	15.1575986520273943	0.00300746005000543537	0.00449114034134145016	17.2279595608218285	0.00418393303619958691	0.00412240460919665181
-3280	13.4368953147081204	0.00325364170018480273	0.00315319599956517018	14.2117621480595717	0.00330803619958691158	0.00344328187846505051	14.8039189042287205	0.00365053266659419502	0.00347626100663115556	14.9972007826937711	0.00376934992934014567	0.00344855419067289923	16.366561582780737	0.00430698989020545712	0.0035071203391673008
-3260	13.6469181432764431	0.0032758995542993804	0.00321654527666050662	13.7292640504402652	0.00342500543537341011	0.00311430590281552339	14.070143493858028	0.00352212196977932384	0.00309102891618654202	16.8417762800304381	0.00433074247200782694	0.00376934992934014567	17.2279595608218285	0.00424546146320252202	0.00412240460919665181
