name	variability	bootstrap_lower_bound	bootstrap_upper_bound	p_value	p_value_adj
ENSG00000137090_LINE1730_DMRT1_D_N1	DMRT1	0.668875118172914	0.527464076433007	0.779829443910308	0.999013439902517	1
ENSG00000137090_LINE1731_DMRT1_D_N1	DMRT1	0.70317099242544	0.551487363566858	0.823024298491295	0.996939794182157	1
ENSG00000142700_LINE1734_DMRTA2_D	DMRTA2	0.528552212765328	0.426198914755478	0.610589400829327	0.999998166156234	1
ENSG00000173253_LINE1736_DMRT2_D	DMRT2	0.510476225908061	0.398650365754146	0.604104823077549	0.999999351451547	1
ENSG00000114126_LINE1740_TFDP2_I	TFDP2	0.559453382761046	0.432555525731488	0.656080981763333	0.999990518100258	1
ENSG00000183434_LINE1741_TFDP3_I	TFDP3	0.559453382761046	0.432555525731488	0.656080981763333	0.999990518100258	1
ENSG00000198176_LINE1742_TFDP1_D	TFDP1	0.559453382761046	0.432555525731488	0.656080981763333	0.999990518100258	1
ENSG00000007968_LINE1743_E2F2_D_N1	E2F2	0.775657487899725	0.582917150969238	0.943741146161235	0.978184369970746	1
ENSG00000007968_LINE1744_E2F2_D_N1	E2F2	0.659251542801975	0.498491185375396	0.803714341084248	0.999300025595789	1
ENSG00000007968_LINE1745_E2F2_D_N1	E2F2	0.529714196762715	0.426582403915864	0.61317647016201	0.999998043428757	1
ENSG00000007968_LINE1746_E2F2_D_N1	E2F2	0.881139711349934	0.713741777733517	1.01169104644968	0.843727975398553	1
ENSG00000007968_LINE1747_E2F2_D_N1	E2F2	0.567332725511943	0.42640947060868	0.696331588751784	0.999985947929612	1
ENSG00000101412_LINE1763_E2F1_D_N3	E2F1	0.571484876619048	0.462539243555659	0.664309818978941	0.999982780124488	1
ENSG00000101412_LINE1748_E2F1_D_N1	E2F1	0.877521596920922	0.685963781862555	1.04128463234104	0.851686416566006	1
ENSG00000101412_LINE1749_E2F1_D_N1	E2F1	0.759899011100469	0.604531213511522	0.876730000862427	0.985092981800951	1
ENSG00000101412_LINE1750_E2F1_D_N1	E2F1	0.69610475112014	0.554610476293411	0.803250424469437	0.997548892008234	1
ENSG00000101412_LINE1761_E2F1_D_N1	E2F1	0.466934051991053	0.36263157412208	0.552381049668932	0.999999959193822	1
ENSG00000101412_LINE1765_E2F1_D_N1	E2F1	0.92165302585445	0.746667269095424	1.05876767589759	0.737225399059879	1
ENSG00000101412_LINE1766_E2F1_D_N1	E2F1	0.676027253892234	0.544448873410224	0.782169499917669	0.998736209388068	1
ENSG00000112242_LINE1768_E2F3_D_N1	E2F3	0.657788932877201	0.505598864167691	0.773476781244743	0.99933627242652	1
ENSG00000112242_LINE1769_E2F3_D_N1	E2F3	0.814271427158089	0.603625006227645	0.952846108916205	0.949813824464877	1
ENSG00000112242_LINE1770_E2F3_D_N1	E2F3	0.5349108507474	0.415840347721596	0.636046757227823	0.999997393616936	1
ENSG00000112242_LINE1771_E2F3_D_N1	E2F3	0.749575037799549	0.603547299882419	0.869454644435475	0.988539395328976	1
ENSG00000129173_LINE1772_E2F8_D	E2F8	0.793367334828396	0.58767743661889	0.95719619003661	0.967477925589567	1
ENSG00000133740_LINE1773_E2F5_D	E2F5	0.751149006060268	0.589647804438063	0.878745596785417	0.988062327479301	1
ENSG00000165891_LINE1774_E2F7_D_N1	E2F7	0.726614773364718	0.587004826290301	0.840872406941702	0.993861146458759	1
ENSG00000165891_LINE1775_E2F7_D_N1	E2F7	0.73985111769007	0.611944277150194	0.844996687742466	0.991142290710991	1
ENSG00000169016_LINE1781_E2F6_D_N5	E2F6	0.780465572266408	0.617642008782062	0.916216866196631	0.97561458468839	1
ENSG00000205250_LINE1789_E2F4_D_N4	E2F4	0.504051928768302	0.388273823402259	0.602423524014752	0.999999558327997	1
ENSG00000205250_LINE1790_E2F4_D_N1	E2F4	0.793689226961448	0.596612818776527	0.966809149464817	0.967250003166668	1
ENSG00000205250_LINE1791_E2F4_D_N1	E2F4	0.579657787118522	0.464315747457384	0.672689722888944	0.999974509810589	1
ENSG00000012048_LINE1793_BRCA1_D_N2	BRCA1	0.608634398940209	0.446547089102745	0.758706677532367	0.999905619282996	1
ENSG00000012048_LINE1796_BRCA1_D_N2	BRCA1	0.543994386733854	0.433733303963669	0.620980993883238	0.999995745954057	1
ENSG00000006468_LINE1799_ETV1_D	ETV1	0.702031225842073	0.554497097070592	0.828472900433243	0.99704626624268	1
ENSG00000010030_LINE1801_ETV7_D	ETV7	0.590438712301113	0.438595836928819	0.717595311676283	0.999957904345623	1
ENSG00000066336_LINE1813_SPI1_D_N5	SPI1	0.411501187902877	0.33418188246446	0.473766061890773	0.999999999348097	1
ENSG00000066336_LINE1811_SPI1_D_N1	SPI1	0.579450561113451	0.439151350871081	0.694485172887741	0.999974758814057	1
ENSG00000102034_LINE1814_ELF4_D	ELF4	0.507477730566893	0.407608579114236	0.583342562752182	0.999999457378038	1
ENSG00000105672_LINE1815_ETV2_D	ETV2	0.672692029146292	0.450943229276531	0.859765144893324	0.998873169715834	1
ENSG00000105722_LINE1816_ERF_D	ERF	0.707293848608439	0.548564575771396	0.841971385963606	0.996525861207282	1
ENSG00000109381_LINE1818_ELF2_D	ELF2	0.634817907205845	0.514943090245768	0.732809952185982	0.999722261820629	1
ENSG00000111145_LINE1820_ELK3_D_N1	ELK3	0.75746573492758	0.568909093756586	0.923031740030834	0.985975073063642	1
ENSG00000111145_LINE1821_ELK3_D_N1	ELK3	0.554212623286447	0.424244680164552	0.671512173613498	0.999992741825485	1
ENSG00000117036_LINE1822_ETV3_D	ETV3	0.965530272700787	0.740122916032659	1.16652458339157	0.592922386543642	1
ENSG00000120690_LINE1828_ELF1_D_N8	ELF1	0.569609732642246	0.454998645193211	0.665916331221643	0.999984285340402	1
ENSG00000124664_LINE1834_SPDEF_D_N2	SPDEF	0.536312483777968	0.426850456389755	0.637599929083306	0.999997186315855	1
ENSG00000124664_LINE1835_SPDEF_D_N2	SPDEF	0.692579617679241	0.531744014677858	0.819624192448706	0.997810511384489	1
ENSG00000124664_LINE1836_SPDEF_D_N2	SPDEF	0.559840041198354	0.414072492494747	0.695332657813705	0.99999033100901	1
ENSG00000126767_LINE1846_ELK1_D_N6	ELK1	0.75746573492758	0.568909093756586	0.923031740030834	0.985975073063642	1
ENSG00000126767_LINE1848_ELK1_D_N1	ELK1	0.650425417637765	0.513726815044712	0.760837509514867	0.999494246329379	1
ENSG00000134954_LINE1864_ETS1_D_N5	ETS1	0.812009500588103	0.559911670604039	1.02434538764319	0.952023844816863	1
ENSG00000134954_LINE1860_ETS1_D_N2	ETS1	0.662171617127049	0.537271176978306	0.77355992275391	0.999222257483509	1
ENSG00000134954_LINE1865_ETS1_D_N2	ETS1	0.664774042423098	0.524196914634054	0.783087993650259	0.999146463945828	1
ENSG00000135373_LINE1869_EHF_D_N2	EHF	0.495764363583001	0.405149865257874	0.567434496758119	0.99999973409453	1
ENSG00000135373_LINE1867_EHF_D_N1	EHF	0.511282453668161	0.416590677695852	0.579219804379408	0.999999319796307	1
ENSG00000135374_LINE1873_ELF5_D_N3	ELF5	0.536698649668054	0.453063373081339	0.602543789489456	0.999997126532562	1
ENSG00000139083_LINE1875_ETV6_D_N1	ETV6	0.559710627587108	0.444547027842931	0.644480741931255	0.999990394009307	1
ENSG00000139083_LINE1876_ETV6_D_N1	ETV6	0.598289894587133	0.493613675920802	0.684854577781393	0.999940004294924	1
ENSG00000142539_LINE1880_SPIB_D_N2	SPIB	0.585680846501092	0.4765400270568	0.670191894194999	0.999966190777461	1
ENSG00000142539_LINE1877_SPIB_D_N1	SPIB	0.591804312814342	0.457800516696883	0.696661525691366	0.999955198866064	1
ENSG00000151702_LINE1884_FLI1_D_N2	FLI1	0.733137209831204	0.563924808865567	0.859944111160045	0.992628365104775	1
ENSG00000151702_LINE1885_FLI1_D_N2	FLI1	0.69907201593712	0.524167617965856	0.821929769241644	0.997307592102769	1
ENSG00000151702_LINE1882_FLI1_D_N1	FLI1	0.51971726276606	0.403047169402264	0.633630859028739	0.999998888291897	1
ENSG00000151702_LINE1888_FLI1_D_N1	FLI1	0.628378440471733	0.489045235136588	0.739769543114825	0.999785144525524	1
ENSG00000154727_LINE1896_GABPA_D_N7	GABPA	0.637846105397892	0.506337542336169	0.751943828051221	0.999687226971551	1
ENSG00000157554_LINE1903_ERG_D_N3	ERG	0.702377473707075	0.532509511171826	0.838863325785247	0.997014272333764	1
ENSG00000157554_LINE1904_ERG_D_N2	ERG	0.792796899757722	0.614057201325493	0.924800579182118	0.967878706041828	1
ENSG00000157557_LINE1909_ETS2_D	ETS2	0.611472058245716	0.463642434022636	0.735504304999381	0.999893416471036	1
ENSG00000158711_LINE1910_ELK4_D_N5	ELK4	0.638286632752415	0.495339968978714	0.756218725287276	0.999681806892869	1
ENSG00000163435_LINE1919_ELF3_D_N2	ELF3	0.533047460376521	0.447666353816652	0.59662952675663	0.999997647015114	1
ENSG00000163435_LINE1920_ELF3_D_N1	ELF3	0.519565323330284	0.43803102414631	0.580085207310949	0.999998897957392	1
ENSG00000163497_LINE1921_FEV_D_N1	FEV	0.862810251778637	0.62913822597901	1.05552168561976	0.881324135048556	1
ENSG00000163497_LINE1922_FEV_D_N1	FEV	0.56029162688788	0.455367848573753	0.645444706665201	0.999990108128686	1
ENSG00000166211_LINE1923_SPIC_D	SPIC	0.454686565124157	0.339070089540635	0.538535351642626	0.999999982568464	1
ENSG00000175832_LINE1926_ETV4_D_N1	ETV4	0.698101949952831	0.552518743814434	0.824966779009189	0.997388693101264	1
ENSG00000175832_LINE1927_ETV4_D_N1	ETV4	0.644664647928766	0.533019223836003	0.747804753333001	0.99959311351783	1
ENSG00000235187_LINE1928_ENSG00000235187_I	ENSG00000235187	0.687895344530231	0.571263217706928	0.77816856059687	0.998119686396168	1
ENSG00000244405_LINE1929_ETV5_D_N1	ETV5	0.903602954710602	0.645317280555372	1.14901341839886	0.788487852099041	1
ENSG00000244405_LINE1930_ETV5_D_N1	ETV5	0.602136788061099	0.452123231202812	0.7294356559192	0.999928865687817	1
ENSG00000049768_LINE1933_FOXP3_D_N1	FOXP3	0.699852217343657	0.538442164475982	0.822246544479567	0.997240756900174	1
ENSG00000049768_LINE1934_FOXP3_D_N1	FOXP3	0.395519078477464	0.310884727665906	0.468051408695215	0.999999999829443	1
ENSG00000054598_LINE1938_FOXC1_D_N2	FOXC1	0.533370005703983	0.409140393930613	0.649990968470585	0.99999760488187	1
ENSG00000054598_LINE1936_FOXC1_D_N1	FOXC1	0.511532993570416	0.410363961247959	0.592011012590397	0.999999309665349	1
ENSG00000054598_LINE1940_FOXC1_D_N1	FOXC1	0.591223850490958	0.427198459817596	0.731917380545413	0.999956367991953	1
ENSG00000054598_LINE1941_FOXC1_D_N1	FOXC1	0.544921706775493	0.440875564822711	0.637214439523845	0.999995531361115	1
ENSG00000054598_LINE1942_FOXC1_D_N1	FOXC1	0.571999211551669	0.464923191482139	0.666332527417329	0.999982344337774	1
ENSG00000065970_LINE1948_FOXJ2_D_N2	FOXJ2	0.436531058107019	0.361841864484255	0.494062809136298	0.999999995366104	1
ENSG00000065970_LINE1944_FOXJ2_D_N1	FOXJ2	0.629028427022574	0.49154603946292	0.755875146950651	0.999779448365684	1
ENSG00000065970_LINE1945_FOXJ2_D_N1	FOXJ2	0.538752356238582	0.426657793602299	0.64574373612072	0.999996787992653	1
ENSG00000065970_LINE1946_FOXJ2_D_N1	FOXJ2	0.601844272882189	0.463554427157665	0.714235996152038	0.999929775560532	1
ENSG00000065970_LINE1947_FOXJ2_D_N1	FOXJ2	0.31876480883731	0.251446392474081	0.381996694500689	0.999999999999914	1
ENSG00000103241_LINE1950_FOXF1_D_N2	FOXF1	0.357397556106746	0.280572222010831	0.419612385476912	0.999999999994906	1
ENSG00000111206_LINE1956_FOXM1_D	FOXM1	0.466937361030184	0.360522319012437	0.549177150043548	0.999999959184628	1
ENSG00000114861_LINE1957_FOXP1_D_N1	FOXP1	0.653756412416179	0.466260703323821	0.809093946261052	0.99942758212445	1
ENSG00000114861_LINE1958_FOXP1_D_N1	FOXP1	0.20597984836125	0.160260858357725	0.244255587341226	1	1
ENSG00000118689_LINE1963_FOXO3_D_N2	FOXO3	0.777330946650461	0.586367561962978	0.940904087105927	0.977316497887509	1
ENSG00000118689_LINE1962_FOXO3_D_N1	FOXO3	0.666771976616932	0.53968688859937	0.767125972128908	0.999083824280139	1
ENSG00000118689_LINE1964_FOXO3_D_N1	FOXO3	0.454422634718357	0.351352709723729	0.534024814531896	0.999999982891469	1
ENSG00000118689_LINE1965_FOXO3_D_N1	FOXO3	0.467904474199888	0.338093523473156	0.564837776047564	0.999999956411409	1
ENSG00000125798_LINE1969_FOXA2_D_N2	FOXA2	0.532585221153117	0.435435397442317	0.612120252718935	0.999997706180844	1
ENSG00000125798_LINE1966_FOXA2_D_N1	FOXA2	0.470166553509484	0.391214449205542	0.540460224493721	0.999999949207241	1
ENSG00000128573_LINE1970_FOXP2_D_N2	FOXP2	0.615118139106197	0.486649794490935	0.712327861942973	0.999875602001047	1
ENSG00000129514_LINE1982_FOXA1_D_N7	FOXA1	0.482696874766301	0.370248080040263	0.587447380475874	0.99999988382296	1
ENSG00000137166_LINE1988_FOXP4_I	FOXP4	0.653756412416179	0.466260703323821	0.809093946261052	0.99942758212445	1
ENSG00000137273_LINE1989_FOXF2_D_N2	FOXF2	0.596772097896681	0.466957846748882	0.699276082316232	0.999943936466752	1
ENSG00000137273_LINE1991_FOXF2_D_N1	FOXF2	0.444373400582127	0.359139944222071	0.524287582642841	0.999999991707615	1
ENSG00000141568_LINE1994_FOXK2_I	FOXK2	0.646236027537949	0.514721283084873	0.746083118501335	0.999568057072589	1
ENSG00000150907_LINE2000_FOXO1_D_N3	FOXO1	0.59314932233285	0.450901617543287	0.708427256222455	0.999952377238629	1
ENSG00000150907_LINE2001_FOXO1_D_N1	FOXO1	0.587028289262483	0.468560861993426	0.697420907008508	0.999964012850157	1
ENSG00000150907_LINE2002_FOXO1_D_N1	FOXO1	0.708369387854479	0.571084260123127	0.815362321860202	0.996410092973191	1
ENSG00000150907_LINE2003_FOXO1_D_N1	FOXO1	0.343195817667547	0.245649027857929	0.42247500347235	0.999999999998785	1
ENSG00000160973_LINE2004_FOXH1_D	FOXH1	0.910900715298176	0.729350395397262	1.06619369064014	0.768458664878148	1
ENSG00000164379_LINE2006_FOXQ1_D	FOXQ1	0.731386620034177	0.592278735878367	0.856568829679558	0.99297855003135	1
ENSG00000164916_LINE2007_FOXK1_D_N1	FOXK1	0.687774139890671	0.533973022609678	0.816930915040178	0.998127142227648	1
ENSG00000164916_LINE2008_FOXK1_D_N1	FOXK1	0.638235267313168	0.505000258431039	0.734000114355893	0.999682443258964	1
ENSG00000168269_LINE2010_FOXI1_D_N2	FOXI1	0.409359575247733	0.314096492855283	0.481838026883745	0.999999999453037	1
ENSG00000168269_LINE2011_FOXI1_D_N1	FOXI1	0.699852217343657	0.538442164475982	0.822246544479567	0.997240756900174	1
ENSG00000168269_LINE2012_FOXI1_D_N1	FOXI1	0.542820011906023	0.417270563621699	0.657604809031919	0.999996003836604	1
ENSG00000168269_LINE2013_FOXI1_D_N1	FOXI1	0.624937987993276	0.486143829072564	0.740351092085338	0.999813112579111	1
ENSG00000170608_LINE2016_FOXA3_D	FOXA3	0.372935198372812	0.28511863391297	0.44119193750518	0.999999999977456	1
ENSG00000171956_LINE2021_FOXB1_D_N2	FOXB1	0.515909238136085	0.419682118568981	0.593457648355964	0.999999107961097	1
ENSG00000171956_LINE2019_FOXB1_D_N1	FOXB1	0.686410306271292	0.552356341619938	0.800058408211398	0.998209240938889	1
ENSG00000171956_LINE2020_FOXB1_D_N1	FOXB1	0.548782598120995	0.439142597162309	0.652956189751401	0.999994523799681	1
ENSG00000176165_LINE2023_FOXG1_D_N1	FOXG1	0.59314932233285	0.450901617543287	0.708427256222455	0.999952377238629	1
ENSG00000176165_LINE2024_FOXG1_D_N1	FOXG1	0.588790145825572	0.458318460819132	0.691383439839573	0.999960968225554	1
ENSG00000176165_LINE2025_FOXG1_D_N1	FOXG1	0.517867217054524	0.419001241522472	0.592388714614931	0.999999000718208	1
ENSG00000176678_LINE2028_FOXL1_D_N1	FOXL1	0.774241200004807	0.607092106480385	0.912016165548472	0.978897346719076	1
ENSG00000176678_LINE2029_FOXL1_D_N1	FOXL1	0.414256317925938	0.325125412784047	0.483186815931693	0.999999999184461	1
ENSG00000176678_LINE2030_FOXL1_D_N1	FOXL1	0.699852217343657	0.538442164475982	0.822246544479567	0.997240756900174	1
ENSG00000176678_LINE2031_FOXL1_D_N1	FOXL1	0.610621592184722	0.485914929671212	0.727822462277923	0.999897218311052	1
ENSG00000176692_LINE2032_FOXC2_D_N1	FOXC2	0.581759460033923	0.425310283981981	0.711770517309115	0.999971851917601	1
ENSG00000176692_LINE2033_FOXC2_D_N1	FOXC2	0.390697064212824	0.301717971304447	0.470315178814415	0.999999999887824	1
ENSG00000176692_LINE2034_FOXC2_D_N1	FOXC2	0.351516485507657	0.255776429208892	0.428630022346436	0.999999999997162	1
ENSG00000176692_LINE2035_FOXC2_D_N1	FOXC2	0.538442999997378	0.432800448651141	0.636171766555732	0.9999968412826	1
ENSG00000178919_LINE2036_FOXE1_I	FOXE1	0.346693176415331	0.281941399778214	0.397799997159345	0.999999999998259	1
ENSG00000179772_LINE2037_FOXS1_I	FOXS1	0.546930643066885	0.417312250844039	0.655136657650607	0.999995031109016	1
ENSG00000184481_LINE2039_FOXO4_D_N3	FOXO4	0.457265066491218	0.332062529933895	0.561952678232563	0.999999979091238	1
ENSG00000184481_LINE2040_FOXO4_D_N1	FOXO4	0.585143677121677	0.44684273577835	0.737360024546796	0.999967024356125	1
ENSG00000184481_LINE2041_FOXO4_D_N1	FOXO4	0.554439282174521	0.450070717955093	0.643773953051315	0.999992656755388	1
ENSG00000184481_LINE2043_FOXO4_D_N1	FOXO4	0.808631878147004	0.624007446984971	0.955762045627377	0.955182276478312	1
ENSG00000186564_LINE2047_FOXD2_D_N1	FOXD2	0.461416082129529	0.367227504502851	0.534035089100631	0.999999972067187	1
ENSG00000186564_LINE2048_FOXD2_D_N1	FOXD2	0.699852217343657	0.538442164475982	0.822246544479567	0.997240756900174	1
ENSG00000186766_LINE2049_FOXI2_I	FOXI2	0.412246871717012	0.331466670072149	0.47798785052045	0.99999999930722	1
ENSG00000186790_LINE2050_FOXE3_I	FOXE3	0.777330946650461	0.586367561962978	0.940904087105927	0.977316497887509	1
ENSG00000187140_LINE2054_FOXD3_D_N2	FOXD3	0.43185315668405	0.316643138339711	0.522317794434293	0.999999996748626	1
ENSG00000187140_LINE2052_FOXD3_D_N1	FOXD3	0.566802209575932	0.433860568047686	0.669964371678375	0.999986310937231	1
ENSG00000187140_LINE2053_FOXD3_D_N1	FOXD3	0.699852217343657	0.538442164475982	0.822246544479567	0.997240756900174	1
ENSG00000198815_LINE2057_FOXJ3_D_N1	FOXJ3	0.599453532193992	0.49029316942003	0.685708038335783	0.999936818351825	1
ENSG00000198815_LINE2058_FOXJ3_D_N1	FOXJ3	0.684768740913476	0.543686718764345	0.804319016943819	0.998303794481488	1
ENSG00000198815_LINE2059_FOXJ3_D_N1	FOXJ3	0.59645493573689	0.492885604525414	0.686683685998573	0.999944727377777	1
ENSG00000198815_LINE2060_FOXJ3_D_N1	FOXJ3	0.246157253035538	0.192054756673261	0.293739339053792	1	1
ENSG00000198815_LINE2061_FOXJ3_D_N1	FOXJ3	0.249494609951387	0.17315146370733	0.307585643666271	1	1
ENSG00000204060_LINE2062_FOXO6_D_N1	FOXO6	0.517481892821855	0.402407510861613	0.621347222076837	0.999999022741388	1
ENSG00000204060_LINE2063_FOXO6_D_N1	FOXO6	0.699852217343657	0.538442164475982	0.822246544479567	0.997240756900174	1
ENSG00000204060_LINE2064_FOXO6_D_N1	FOXO6	0.676047491855886	0.527366258797382	0.776443683941704	0.998735334650824	1
ENSG00000204612_LINE2065_FOXB2_I	FOXB2	0.540003066680739	0.416606323377018	0.640024781600927	0.999996563802984	1
ENSG00000242802_LINE2069_KIAA0415_I	KIAA0415	0.687774139890671	0.533973022609678	0.816930915040178	0.998127142227648	1
ENSG00000251493_LINE2070_FOXD1_D	FOXD1	0.777330946650461	0.586367561962978	0.940904087105927	0.977316497887509	1
ENSG00000102145_LINE2081_GATA1_D_N7	GATA1	0.724367141077644	0.574060789320355	0.851602686946572	0.994242429933151	1
ENSG00000102145_LINE2073_GATA1_D_N1	GATA1	0.507573965339702	0.401244743084006	0.589136748895707	0.999999454249055	1
ENSG00000102145_LINE2074_GATA1_D_N1	GATA1	0.737878649870234	0.615603638404569	0.837107049702317	0.991603394905806	1
ENSG00000102145_LINE2075_GATA1_D_N1	GATA1	0.657971525234367	0.530436765858172	0.763203119082302	0.999331842092863	1
ENSG00000102145_LINE2084_GATA1_D_N1	GATA1	0.644948166931985	0.499927854050016	0.765157939055974	0.999588692878821	1
ENSG00000107485_LINE2094_GATA3_D_N6	GATA3	0.668544873249497	0.504874792945992	0.790290487203204	0.999024804448866	1
ENSG00000107485_LINE2090_GATA3_D_N1	GATA3	0.51260525460921	0.392339948342045	0.601522337840365	0.999999264672582	1
ENSG00000107485_LINE2093_GATA3_D_N1	GATA3	0.653551584319856	0.518621108382395	0.765314509053896	0.999431900600275	1
ENSG00000130700_LINE2097_GATA5_D_N1	GATA5	0.867847827637178	0.707559797324735	1.00662276203504	0.871666081491542	1
ENSG00000130700_LINE2098_GATA5_D_N1	GATA5	0.610859151078909	0.487285954724806	0.713531645121017	0.999896169139034	1
ENSG00000136574_LINE2102_GATA4_D_N2	GATA4	0.657456120935119	0.506771522048271	0.79705802740614	0.999344279294892	1
ENSG00000141448_LINE2103_GATA6_D_N2	GATA6	0.589130344136408	0.447705135785505	0.706041802835627	0.999960353454485	1
ENSG00000179348_LINE2120_GATA2_D_N9	GATA2	0.605619247345406	0.463492924815654	0.726325906250535	0.999917162732308	1
ENSG00000179348_LINE2112_GATA2_D_N1	GATA2	0.556049473849321	0.436266845185824	0.665184287824998	0.999992024972154	1
ENSG00000179348_LINE2110_GATA2_D_N1	GATA2	1.00388114562858	0.826059674000732	1.14615960967187	0.456495407379607	1
ENSG00000124827_LINE2128_GCM2_D	GCM2	0.467426998730965	0.38303563440543	0.541667980234309	0.999999957802282	1
ENSG00000137270_LINE2132_GCM1_D_N4	GCM1	0.573611214538903	0.465050350627071	0.663011240543582	0.999980910928375	1
ENSG00000137270_LINE2133_GCM1_D_N1	GCM1	0.501142754153596	0.390812876062855	0.593134839384864	0.99999962982329	1
ENSG00000134317_LINE2139_GRHL1_D_N2	GRHL1	0.82876794011761	0.682202717563145	0.954530017508947	0.933734073641305	1
ENSG00000134317_LINE2138_GRHL1_D_N1	GRHL1	0.624279077090474	0.518588712240063	0.693946854406625	0.999818071690123	1
ENSG00000135457_LINE2141_TFCP2_D_N1	TFCP2	0.703143585519517	0.568231234871471	0.81073418247714	0.996942393600788	1
ENSG00000135457_LINE2144_TFCP2_D_N1	TFCP2	0.842520927272384	0.661453293827427	1.01074645793043	0.915170013444767	1
ENSG00000135457_LINE2145_TFCP2_D_N1	TFCP2	0.881167511601892	0.698252484641676	1.03431264881837	0.843665803021633	1
ENSG00000135457_LINE2146_TFCP2_D_N1	TFCP2	0.550255314935341	0.412502270906754	0.681878674693505	0.999994086097159	1
ENSG00000153560_LINE2149_UBP1_D	UBP1	0.460953377179885	0.367384251072107	0.536104728904389	0.99999997294938	1
ENSG00000004848_LINE2163_ARX_D	ARX	0.569552490924328	0.426998841782235	0.689035978093288	0.99998432929622	1
ENSG00000005073_LINE2164_HOXA11_I	HOXA11	0.702068598626688	0.584802491010559	0.801189459090092	0.997042827556922	1
ENSG00000005102_LINE2165_MEOX1_D	MEOX1	0.73734491012122	0.603552944660478	0.850366453042737	0.991724569376044	1
ENSG00000006377_LINE2166_DLX6_D	DLX6	0.65731333074345	0.516736117157086	0.771795061158553	0.999347687697883	1
ENSG00000016082_LINE2169_ISL1_D	ISL1	0.765871959041704	0.600515816660714	0.92298954067286	0.982728664383016	1
ENSG00000037965_LINE2170_HOXC8_D	HOXC8	0.610597863909197	0.491404358779866	0.717878365763227	0.999897322567423	1
ENSG00000043039_LINE2171_BARX2_D	BARX2	0.497941414567494	0.409277955533582	0.56964021878585	0.99999969578176	1
ENSG00000052850_LINE2173_ALX4_D	ALX4	0.608935631018441	0.436706362923724	0.734317841524477	0.999904387949659	1
ENSG00000063515_LINE2174_GSC2_D	GSC2	0.570278294642099	0.43209849132691	0.685320724652125	0.99998376335665	1
ENSG00000064195_LINE2175_DLX3_D_N2	DLX3	0.65369447279935	0.522468095782372	0.764672889703837	0.999428891151597	1
ENSG00000069011_LINE2181_PITX1_D_N3	PITX1	0.610419883598837	0.473806612522556	0.729676143591387	0.999898101466338	1
ENSG00000078399_LINE2184_HOXA9_D_N1	HOXA9	0.754755215152118	0.638681926793858	0.839782911584128	0.986905557960245	1
ENSG00000078399_LINE2185_HOXA9_D_N1	HOXA9	0.56705968119866	0.416740261408284	0.692072053139225	0.999986135869727	1
ENSG00000078399_LINE2186_HOXA9_D_N1	HOXA9	0.632848276316424	0.514881420576619	0.744658435046231	0.999743083532657	1
ENSG00000078399_LINE2187_HOXA9_D_N1	HOXA9	0.529119266088836	0.42534305960477	0.61038624993046	0.999998107200429	1
ENSG00000089116_LINE2188_LHX5_I	LHX5	0.553861902153244	0.390661138109916	0.675759205042214	0.999992871640498	1
ENSG00000100625_LINE2190_SIX4_I	SIX4	0.93398888782213	0.767828992854096	1.08034390588557	0.699085772643665	1
ENSG00000100987_LINE2192_VSX1_D_N2	VSX1	0.612150283846253	0.515316600279121	0.689031225334135	0.999890292124598	1
ENSG00000101883_LINE2195_RHOXF1_D_N2	RHOXF1	0.535614070824461	0.392224413838557	0.650510722551229	0.999997291477211	1
ENSG00000101883_LINE2196_RHOXF1_D_N2	RHOXF1	0.798834774892833	0.643157626919228	0.93062020967113	0.96342967832273	1
ENSG00000105392_LINE2200_CRX_D	CRX	0.569691209776841	0.462477226650436	0.648443160690843	0.999984222575675	1
ENSG00000105419_LINE2201_MEIS3_D_N1	MEIS3	0.535452834058557	0.44148082362278	0.619791098339914	0.999997315223679	1
ENSG00000105419_LINE2202_MEIS3_D_N1	MEIS3	0.612106791893398	0.484942525109952	0.715959003477746	0.999890494982605	1
ENSG00000105880_LINE2205_DLX5_D	DLX5	0.678756639029172	0.516083992394391	0.809315017743104	0.998613221146258	1
ENSG00000105991_LINE2206_HOXA1_D_N1	HOXA1	0.582325775543617	0.472287463588554	0.67356815651913	0.999971092832642	1
ENSG00000105991_LINE2207_HOXA1_D_N1	HOXA1	0.680938379817438	0.545655464625146	0.78229113287865	0.99850731995892	1
ENSG00000105996_LINE2208_HOXA2_D_N2	HOXA2	0.655027806763195	0.507113229199304	0.760204821108187	0.999400104550063	1
ENSG00000105997_LINE2210_HOXA3_D	HOXA3	0.664117775367188	0.524038544419341	0.770774053112303	0.999166180424175	1
ENSG00000106004_LINE2211_HOXA5_D_N1	HOXA5	0.825208780341355	0.593624333266726	1.00803406995737	0.938000044239179	1
ENSG00000106004_LINE2212_HOXA5_D_N1	HOXA5	0.559689419564162	0.458369082148626	0.651874112372605	0.999990404296944	1
ENSG00000106006_LINE2213_HOXA6_I	HOXA6	0.671067749583683	0.535005480408233	0.765893158944535	0.998934914986392	1
ENSG00000106031_LINE2216_HOXA13_D_N3	HOXA13	0.457891594530008	0.370916256652858	0.522523386909042	0.999999978151461	1
ENSG00000106031_LINE2219_HOXA13_D_N2	HOXA13	0.628465262223404	0.49169933548878	0.731425325285743	0.999784391544189	1
