cell_54	cell_68	cell_70	cell_78	cell_89	cell_109	cell_113	cell_114	cell_115	cell_117	cell_118	cell_120	cell_124	cell_125	cell_134	cell_135	cell_137	cell_141	cell_154	cell_157	cell_165	cell_171	cell_173	cell_175	cell_176	cell_177	cell_183	cell_184	cell_187	cell_188	cell_189	cell_192	cell_194	cell_195	cell_197	cell_200	cell_201	cell_202	cell_203	cell_205	cell_217
ENSG00000116819_LINE19_TFAP2E_I	0.100391272829076	0.220665437936492	-0.956484189227513	-0.475363007700481	-0.0415577376568253	-0.171554193026516	-0.510050746267656	1.25038634891485	0.586399335165241	0.72809244438673	-0.11776779166291	0.573347018119851	-0.0624545880855565	0.29577783825011	-0.846516104555309	0.369627558935713	-0.0357594453231601	0.692631560338401	0.412398289000182	0.502264885649211	0.0622950477736857	0.136883473986388	0.470713037948853	-0.12132397153232	0.0532340264927926	-0.357214086740635	-0.178166361316439	1.00078538588442	-0.115179214751115	-0.128112019053107	-0.538522643265625	-0.583804668492828	-1.39765313220652	0.259549231811031	0.0186160306575064	-0.0929159099751691	0.509380828685753	-0.811754215855673	0.0542989054298344	-0.342348839583235	0.0377863558968941
ENSG00000137203_LINE29_TFAP2A_D_N3	0.382355777583061	0.132027634527534	-0.497276673773329	-0.282487803670744	-0.311023035733892	0.125463400089452	0.543281238491649	0.706853236208386	-0.435478383981788	-0.0655553199910227	-0.466023804744168	0.192456085161638	-0.190624979857186	0.359403424778612	-0.461346700005255	0.203126975012311	0.613325627743429	1.01329407740932	0.799831277823544	0.652073358388007	0.104163668460082	0.206136430375054	0.877529727265989	-0.21128009457752	-0.362141059001386	-0.0902248705965714	0.321657816465651	0.846548264532749	-0.532237379474227	-1.01824419148353	-0.605108152428911	-0.244933550448414	-1.08850039335929	-0.0215043494722508	0.479478328871132	0.0963606778205773	-0.445734915354414	-0.559854381834072	-0.173343547715437	-1.12725113665836	0.32761573029615
ENSG00000137203_LINE20_TFAP2A_D_N2	-0.850946525384944	-0.170114416575744	-0.383884430021906	0.260404112124674	0.539603747201374	1.05794421398691	-0.607211858814883	-0.117919596280891	0.553474181222731	-0.247609065690123	-0.257563341498042	0.698825629520763	1.1875540690943	-0.102111696763978	0.296178692871991	0.517382504170353	0.20100544472991	0.383133632513919	-0.430553824413962	0.0685587556963436	0.596601845667628	-0.232051662326284	-0.709420017773093	-0.155003085882036	-0.240676623257486	-0.556751885629224	0.702898948003457	-0.135677596470062	0.548739721970476	-0.851640328229667	0.783859004519359	0.158625636362576	-0.0658235004328057	0.228171541828337	-0.623588052289123	-0.170887682411256	0.662067926716514	-0.787108453663892	0.473856132952126	-0.249432565115356	-0.422633620163121
ENSG00000137203_LINE28_TFAP2A_D_N2	-0.48562029466219	0.0820575386504031	-0.16268492854048	-0.0621863867379231	-0.155247243851963	0.523445211976116	-0.845473150198175	-0.639174748007117	-0.107394005602436	0.54434343543129	0.148705233047573	0.304762180174588	0.697072855640073	-0.624909802568803	-0.0746369078808493	0.0634668876111237	0.346753265663067	1.67865186683967	1.40297567707713	0.782957251595673	0.734825933628505	0.614781655173125	-0.31487055055518	-0.507375777119069	0.167052446243929	0.365162693956748	-0.335626431984087	0.373974211854002	0.125858900155697	-0.969324149850441	0.0279017596200495	-0.241823905753766	-0.224829968112208	0.650168422284676	-0.632411364530769	-0.393395031045497	0.33324675335113	-1.10036016215939	-0.141013861355705	-1.01272948741973	-1.07439815329489
ENSG00000137203_LINE30_TFAP2A_D_N2	1.4336582403068	1.75138017470239	0.622524665155299	0.976775837066753	-1.38851782081391	-0.751225839262378	-0.730096523531439	-0.609101205452429	-0.259591474478374	0.416263417955014	-0.162677816464002	-0.849330050303429	-0.387553743822705	-0.508402203450312	-0.972221105823356	-0.334194107627946	-1.13898129912951	1.30112735426491	1.07314103439739	0.854986133450975	0.657407057512543	-0.0737422511245789	-1.0546012810167	-0.413729778280515	-0.500314598133546	-0.0369315802224467	-0.299475902646876	-0.396156152326128	-0.739199640428715	-2.33607514990366	-0.250531758318127	-0.453467799473848	0.615981532869533	-0.829547297578411	-1.03256086245095	-0.301081729649042	0.464811572688041	-1.39537789555716	-1.59149123720779	-1.15238293603699	0.0817515755832506
ENSG00000137203_LINE21_TFAP2A_D_N1	-0.348615519125009	-0.547999359171053	-0.0124741972715242	-0.289725482514309	0.244127504820479	-0.115333856584115	-0.728987411430757	-0.246686999490433	-0.557851920001448	-0.505740034755683	0.108980069886205	-0.0475298891631276	0.11181431730452	-0.255163971441663	0.83961192649054	0.0836685811252204	0.680554292570591	0.373307159472451	0.0621500197105094	0.227999777035369	-0.0426249914247391	0.196688866042678	0.069953397055719	0.705701710141858	-0.859887040691731	0.649118402358755	0.103212817929627	-0.120189581440003	0.481896403258935	-0.674605640905968	0.415306713873714	-0.727419473130912	0.111434156039246	0.356841764647201	0.0603401091441379	0.619256389304719	0.691304036425627	-0.0906332752921088	0.303608519825273	-0.217865252295379	-0.0281032615083186
ENSG00000116017_LINE44_ARID3A_D_N1	0.24669624286608	0.294112702572102	-0.0976781386863684	-0.247080386040812	-0.339842609723834	-0.773276619678359	-0.00396400224272343	0.232854313058987	-0.0221313735017434	0.0298813333557311	0.161066092527185	0.0592465889919812	-0.138195831239718	0.0308919565233352	-0.266556198115595	0.112256991380511	-0.258043206262715	-0.0128317060930962	0.703863133070973	0.354632132699966	-0.0754494540228674	0.132056462890376	-0.136135991535193	-0.0537336966152264	-0.525988136147863	0.340957919280506	-0.0271395362683592	0.0379644735943993	-0.321540003017486	0.0285941085914437	0.233787781354649	-0.381213214864007	-0.225983486326785	0.127572953687377	0.106427330820185	0.133791127244791	0.157367656058402	-0.05372237071515	-0.248976978424615	-0.177486291413366	0.11056870112179
ENSG00000116017_LINE45_ARID3A_D_N1	-0.0641058171448618	0.246756020458673	-0.0971641813778648	-0.75456393380092	-0.22428596172007	-0.152012580838765	-0.619370565659676	0.615609666743146	0.799620256064645	0.371947103949366	0.804749917012821	-0.225827577592397	-0.634269702939166	0.548737390835742	-1.14940434360314	0.314787426548447	-1.47066833831895	-1.71053570582484	-0.387239078900912	-0.170788694087326	-0.0483467464567148	-0.304430973441828	0.240000777553105	0.0771572125848383	0.0916180463296202	0.363024896611722	1.03764538395503	0.123465073096383	-0.33350237679353	0.0394980834948036	1.21415868944977	0.971662918357753	1.17605900384777	-0.0798813953610342	-0.596845519498629	0.96173958429837	-0.0362231104828179	-0.479504274121633	0.849647918150746	0.798794851659404	-0.225832017071539
ENSG00000150347_LINE49_ARID5B_D_N1	1.16025705618288	0.772833644490431	0.107617960787838	0.345222004049828	-1.19532394105745	-0.447580779667781	1000	0.346749886898797	-0.733115099417013	1.28253616128502	1.2773624764054	0.106084355884039	-0.358892830547246	0.719944041038419	-0.889275230604869	-1.14012988871055	-0.700192522428443	0.435302380049917	1.18310399205897	0.448528895047174	-0.444831068401916	-0.0330277575005863	0.92357539929421	-0.14432665130339	0.758574602500496	0.619953424065843	-0.326109640856312	-0.418645613829904	-0.197080149382821	-0.723549777138268	-1.14683214113527	0.0534186774284835	-0.210749655876779	-0.566177184234325	-1.01659065703852	-0.407341973279925	-0.0708979027619302	-0.808748463741226	-0.053319852355159	-0.690316090228891	-0.0425268629307369
ENSG00000150347_LINE50_ARID5B_D_N1	0.912716764461767	1.233715819437	0.61397422151012	0.379062494590707	-0.863127328125799	-1.23293266029165	1000	-0.806991701229251	0.202972441575748	1.04095593004921	0.972515370560941	-0.429878265589815	-0.492158271562437	-0.180168755943964	-0.0264770898679666	-0.694020080855543	-0.682862387368065	-0.838853858518671	0.550502127841541	0.47240378578103	-0.345740389831711	-0.28873939866597	-0.318163476901161	-0.214187256317741	4.57772174192247e-05	0.20727698992715	-0.141916976634596	-0.682388483724186	-0.251982930581043	-0.77109353408449	-0.124452710424691	-0.280371235682679	0.593661641831897	-0.934056936885393	-0.564418271717954	-0.563858969092807	-0.916374588852951	-0.574338446004606	-0.946244373971998	-0.29913887598057	-0.0614606757824899
ENSG00000179361_LINE51_ARID3B_I	-0.0773741688084036	0.106513853747201	0.78835999719778	0.416753294599017	0.0565569337400538	-0.658216943648996	-0.632109144446036	0.10298894981633	0.551622907836159	0.542452574425282	0.140428137217611	0.482788520977688	-0.0723502569236887	-0.729150218568392	-0.0837221730594879	-0.637384380933024	0.524154851924469	-0.801062595119824	-0.164070842022855	-0.311282716347519	-0.487340254428478	-0.324860208174137	0.29751709457123	0.666839434312637	-0.451520567250446	0.157659530513963	-0.260912280497849	-0.858991457016024	-0.184753428092112	-0.275549061457202	0.290492517515366	-0.0627697708882694	1.17977697295461	-1.20854102314103	0.0784114868773061	1.18710562956946	-0.826834250093181	-0.863609749281977	0.0371210219614816	0.127162506612144	0.225743735375015
ENSG00000196843_LINE52_ARID5A_I	1.39099272384137	1.05563353858185	0.185754312772032	-0.222005744463962	0.116434412301662	0.337041280823375	-0.219121397449165	0.712548900421699	-0.266597190431009	1.04740823098349	0.904764649911847	-0.0149970511465514	0.125743568125342	0.224543407956959	0.0160038283519128	-0.384831830687688	-0.725733466143776	0.0299003214798564	0.797316998302028	0.344854739600379	-0.185187293819345	-0.0544288775408814	0.00390257638022687	-0.66701638084972	-0.721408448697905	0.517272457776228	0.300673191242352	-0.164323408847296	-0.99879563599837	-1.10914001703655	-1.15986272718483	-0.0760733009755916	0.222267707528148	-0.696270462265296	-1.08070800723352	-0.370993782071948	-0.201073227649489	-1.38931804882477	-0.293195156337679	-0.79848626738964	-0.176432224540216
ENSG00000205143_LINE53_ARID3C_I	0.217580744851341	0.725731456682211	-0.21203093322006	-0.475076287855243	0.502945787599503	0.189936185295063	-0.804297037271985	0.981198981380827	1.27087816519767	1.06650522943431	-0.0776214538451317	0.278372010974712	-0.238559338591272	0.191549009130103	-1.20540258932782	0.120776760182014	-0.0287219389594833	-0.738559332846605	0.309531341231304	-0.435512589206384	0.299320624289955	-0.0547392574193587	0.329423376290697	-0.138416480851291	0.152746934979256	0.186548549877085	0.341930226130874	0.531995231086991	-0.350523466487774	-0.366027112131106	-0.0311306363398987	0.582316612047432	0.519044634846028	-0.597783730008247	-0.384619604392962	0.437430904046049	-0.532110448767062	-1.40455961827597	0.188028219417128	-0.177173353330312	-0.153302313624083
ENSG00000189079_LINE54_ARID2_I	0.825881277611866	-0.276896641402653	-0.817830581789889	-0.701019142297637	-0.548738745120148	-1.21457543862066	1000	0.62983250237896	-0.629433703610545	-0.0076767530969971	0.116771446708361	-0.608450706256438	-1.18452645223633	1.42446241248642	-0.338086546186409	0.553031889941253	0.615070078680873	1.5251027740641	1.37373241382528	0.0209129435679331	-0.312752050600626	-0.43300895798546	0.82265296037161	-0.395977773192295	0.466068622556429	0.463285326805678	-0.418073043344651	1.30446358815701	-0.699217467159014	-0.837077179318293	0.026088063689056	0.635065911344046	-1.46655732809217	0.462651908318083	0.975621116306002	0.130397742213477	0.84022331647097	-0.956245135365498	0.0711032058211345	0.313926356684954	0.152630410604521
ENSG00000137309_LINE57_HMGA1_D	-0.403585203968967	-0.550874777449773	-0.319304450709416	-0.237822566944807	-0.236751337955916	-0.320225033297514	-0.0444631191593475	-0.18893659905239	-0.0701426941405595	0.317809867093148	0.0872543482587988	0.269647304962584	-0.050863009754515	-0.320706035461968	-0.26485137209172	0.254553662085104	-0.114311127546473	0.325832371527446	0.341694567367098	0.0339075835428477	-0.340909534773056	0.192615562982762	-0.366392634830845	0.226153128510939	0.183695098157532	0.372049324798503	0.102207159348205	0.345927978975342	0.176786462665394	0.614502964595114	0.158565830866254	0.259471607050959	-0.304415829307093	0.56027716963389	0.462783913003289	0.00434923626087908	0.0338136132737158	-0.253992227151083	0.307870461500073	0.39369652737396	-0.126988157495492
ENSG00000149948_LINE59_HMGA2_D	0.0594158983537108	-0.0677222816805802	-0.244826405459972	-1.28276504162016	-0.0606555425137201	-0.564230848547822	1000	-0.258331539555686	-0.772286802097606	1.04157360764213	0.916111211434569	-0.556314882169929	-0.751888385967727	0.0296830942956144	0.0517790424690095	-0.676453300419526	-0.10613496735021	-0.435873023372352	-0.0558055034335817	-0.39220542621123	-0.761258163798675	-0.527679967713009	0.563350949730803	0.365506677155671	0.925764798471624	1.48250482273167	0.562700329233963	0.361034594787345	0.978917777931075	0.821061185614139	0.690867121880927	0.635609282895093	0.538611446788398	0.44270291996086	0.0681726271732206	0.717187197397371	-0.088626804535626	-0.349189288845354	0.827015451091897	1.09571609141324	-0.5549658164219
ENSG00000125952_LINE73_MAX_D_N10	-0.0478183501961764	-0.726885465443582	-0.0524293804895972	-0.139471179949823	-0.00502951259513157	0.625096404846312	1000	-0.628852579597283	-0.132819464606641	-1.1377802636259	-0.605241489231525	-0.708547818450638	-0.218363148775444	0.701865210899662	-0.432554433918946	0.152928600936976	-0.0174958408080198	-0.135344037958581	0.287525696446075	-0.763374563000028	-0.572447447655144	-0.580295639444943	-0.0521472149841359	0.154742426704092	1.2101827325284	-0.015099733232951	0.807889512686355	0.779347200957029	0.580781014332278	-0.0192408559223429	0.313565861663653	-0.0582055097612191	-0.586895471919619	0.626387364887783	-0.179965761148084	-0.14166617278384	-0.596425689372824	0.424871073398093	0.394679364564203	1.29426056983431	0.851724000869773
ENSG00000125952_LINE61_MAX_D_N1	-0.583838899506993	-1.19968504453392	0.0012229526063581	-0.173261170571912	-0.0247106685539987	-0.487945921219079	1000	-0.746822107150982	0.173997557828902	-0.262042582104788	-0.603619412345686	0.217283049841017	0.265011569111166	0.236977520247916	0.175173487857115	0.5098036247965	-0.00412944802289638	-0.290110012783693	-0.393229502350781	-0.304942135915359	-0.0196573736113025	-0.312455729863915	0.736205186757171	0.226601530921121	0.347437441287749	-0.698326172556018	0.399392802722047	0.285789603512421	0.537888840186709	1.23420506608333	1.26709417246966	-0.0701945032421851	-0.342230590133182	0.771646897202852	0.132753363939645	-0.300328511321925	-0.117647657904528	0.318193458348434	0.644040584462837	1.0897819427854	-0.15926731306689
ENSG00000125952_LINE74_MAX_D_N1	-0.17321838310852	-0.234913684632151	-0.644335359001407	-0.824512065459688	0.234581467658757	0.643313958252531	1000	0.539145794651661	0.648289931889515	0.119263238872839	0.660938836202746	1000	1000	0.48090024346402	1000	1000	-0.143141863754235	0.217966961482898	0.239230564861067	-0.609807954859129	-0.340837732123958	-0.385746439435072	0.44178661055132	-0.153499210612327	0.977454204402324	0.400085721026556	0.674543904261047	0.980507692367855	0.325045610642884	0.136413663335054	0.44000964208933	0.713696806955066	-0.710883961042308	0.851200945413205	-0.22234438593996	0.495432357700441	-0.282476505704154	-0.171807176756249	0.727247069788571	0.45230838044445	-0.292478890666098
ENSG00000009950_LINE78_MLXIPL_D_N1	-0.427363727269018	-0.649907601414607	-0.644383593986328	-0.868805816144415	-0.140495944360158	0.668050080462203	1000	0.744517217816715	0.689756478532228	0.143381931372453	0.7042438143335	-0.620855246019554	1000	0.393960083862311	1000	1000	-0.0295067163480491	0.829031602588497	0.509518196235685	0.172234339810681	-0.139052539316942	0.555706916414819	0.100268870951462	-0.0388565730496566	0.443053128566833	-0.700428280518091	0.822996942490075	1.02784550363163	0.71103221323529	-0.552251050847551	0.744250387046163	0.542214752673141	-0.321950629433956	1.31707496664512	-0.562150744984072	0.27410470003272	-0.395357398172138	-0.846679018183833	0.624170844896937	-0.47970970915236	-0.819547709570511
ENSG00000009950_LINE79_MLXIPL_D_N1	1.36777467496546	1.61639231143354	-0.0366961744131984	-0.497298799016815	-0.484518209246556	-1.62644424342208	1000	-0.983886067959604	-0.295899582710794	0.195229224493409	1.39011439359749	-0.76988117062498	-0.831479241659566	-0.927066327498117	-0.0297523600886752	0.559746820104482	-0.250000855488509	-0.241276348838073	0.608750986943606	-0.198903728022538	-0.947650154550426	-0.378931847728656	-0.0443413422261322	-0.89661960168169	-0.0489339450093044	0.821395859061186	0.467368086345586	-0.0434410862464179	-0.10122574797485	-0.981901140279633	1.23120098870978	0.468147949855658	0.292712399757987	-0.553506966171925	-0.755061908270355	0.163968125978293	-0.264849914427342	0.175459841152422	-0.280820869040773	-0.0924272259616874	-0.466124449742169
ENSG00000029153_LINE80_ARNTL2_I	0.27918505875013	0.56105677690729	-0.177895925284673	-0.564970815638721	0.012900451731413	0.274870273953213	1000	-0.626401392473801	0.26045484392725	-0.748183394970489	-0.115445169031469	-0.71385977926422	-0.175069092981036	0.374645431116985	0.0139273069206294	1.21984432675924	0.0862504102910297	-0.338206453706551	-0.368904863645109	-0.104124307671721	0.823092635166784	0.37640803051334	-0.548679836639221	-0.160534807789039	-1.25185497177154	-0.441851840493133	0.229998950324448	0.924354123752824	0.194438115665146	-0.233467099479229	0.468255962587659	0.11599223800136	-0.0680354340452203	0.809943381011421	0.568286453396552	-0.0130026665477552	-0.739176143239733	0.344482165016621	-0.447538289777122	-0.519754328105982	-0.0559657686765979
ENSG00000063438_LINE82_AHRR_I	-0.00900782786945344	-1.15417298029702	0.623706286775885	-0.444666124062627	0.649230047962798	0.342969891551564	1000	0.679555293911806	0.184332889670949	0.377234719646435	-0.235182957279664	-0.362519937309707	0.217313237674837	0.278937666619222	0.304114699254601	-0.130158771381454	-0.514806091917098	-0.0996176431151644	0.302232331660791	-0.268291987356901	-0.110659826049246	-0.144324110833558	0.598493359532925	-0.304508290014106	-0.570657804434969	-0.721654777867797	0.884955842713004	0.0521288096148455	-0.473618549405233	0.758990250281021	-0.188589101005976	0.518074316880915	0.898359164018741	-0.197424515124278	-0.412217966477931	-0.379047142997691	-0.442670700029812	-1.0204399031329	0.522953766432149	0.0895423256115132	0.445889385226854
ENSG00000068323_LINE84_TFE3_D_N1	-0.492900648000881	-0.44030547979915	-0.560258653787803	-0.621393249406202	0.707831434185433	0.688786775474354	1000	0.268877089088198	0.551635306511656	-0.788350693329998	-0.281315424097424	-0.670819935809227	-0.500856142220198	0.626787326234113	0.390664332492894	0.651436614539401	0.401573716412618	-0.717969400017293	-0.838732944126543	-0.635982715119563	0.20972669430323	-0.272100286965262	-0.429823898778745	0.199458975998422	0.309753439275558	-0.0399457418033794	1.28507049492836	0.696511845579891	0.440912723527107	0.439355239491482	0.99420569988139	0.493886132828735	-0.192063955192787	0.721923119462353	0.347748262813653	0.663313722771111	-0.204906389021017	0.303328634428405	0.641533785719533	0.44830278991484	0.223306824358226
ENSG00000068323_LINE85_TFE3_D_N1	0.387872084311011	0.777017015026213	-0.0535131736865524	-0.0877158132150894	0.12492008459163	0.761940516501526	1000	-0.536224275732311	0.370274200972035	0.653836746986337	0.870952927843376	-0.246966701074859	0.451984683671078	-0.545976415871954	-0.447557128703304	-0.151383890904179	-0.297707005411824	0.484713409024191	0.679078743136548	0.464610192260294	0.283814523694464	0.290481568880972	-1.0256664208434	-0.807012376669527	-0.33980328947416	-0.155812097168059	0.603279638435338	0.234173519221482	-0.445192361732047	-0.831088015441662	-0.415954811387147	0.0628545990771025	-0.0919158500115957	-0.137626034549702	-0.687904903437536	-0.46678905261627	-0.86880715771178	-0.226947673272608	-0.205838635869212	-0.46233640054937	-0.772541194079503
ENSG00000069812_LINE86_HES2_I	-0.179558266097178	-0.435398304596775	-0.26182969169547	-0.467354676655405	0.294906024931925	1.33084678414664	1000	-1.30287077425307	-0.530707526194384	-0.446686163484433	0.274241649912738	-0.131332659619809	0.870789909730296	-0.433056965287148	-0.604097818131972	0.393505130385155	0.0751368529192108	-0.194339827487907	0.220053467350944	-0.665894673808477	-0.695208043770069	-0.271271563683194	-0.224444969755428	0.804152934191448	0.58527258086421	0.581080415729304	0.925166391358786	-0.251015613081062	0.76083567871839	0.28545614158786	0.42614931764226	0.647037206188238	0.270295287779018	-0.615880986172452	-0.370679205969401	0.380645665357871	-1.59726691799589	0.888026931384456	1.02754713455893	0.825561488199283	-0.588128175209165
